Generation,37
Total Population,13090
Unique Surnames,1906
Cumulative Unique Surnames,8158

New Immigrant Surnames,Count
Veeranna,300
Chahal,298
Mencher,196
Sahai,149
Rakhletzky,132
Gassiy,130
Gniewek,95
Niemec,88
Ruhlyada,70
Wasem,66
Dubatolov,62
Stawski,57
Pakulski,48
Winogrodzki,48
Golani,46
Malouf,41
Koury,33
Kaczka,31
Yakushkin,26
Uppal,25
Jvirblis,22
Rusnak,22
Botros,22
Pimparkar,19
Darevsky,19
Atanasyan,17
Bhargav,15
Astrahankin,15
Winograd,15
Ryzhankov,14
Esmansky,14
Muttemwar,12
Jupikov,12
Naifeh,12
Shamon,12
Zabek,11
Tagore,10
Haladzhan,10
Zhohin,10
Sokal,10
Rahal,10
Danyarov,9
Adamczyk,9
Nader,9
Najjar,9
Majumdar,8
Ullal,8
Jakushev,8
Anikushin,8
Chmiel,8
Wojewódzki,8
Chlebek,8
Thakran,7
Talari,7
Mokrinsky,7
Glezarov,7
Abboud,7
Mansour,7
Zaantye,6
Tannous,6
Nehru,5
Chakravarthy,5
Thosar,5
Mollo,5
Guldreih,5
Wyrzyk,5
Halabi,5
Lokhande,4
Baweja,4
Wadhva,4
Hadas,4
Ahluwalia,4
Sachan,4
Soman,4
Jekulin,4
Durylin,4
Pokhlebkin,4
Dubanowski,4
Bernard,4
Broż,4
Tahan,4
Antar,4
Saliba,4
Hadad,4
Vaze,3
Malik,3
Walale,3
Manak,3
Siripurapu,3
Raykantiwar,3
Lallad,3
Toor,3
Tanwar,3
Vyas,3
Paul,3
Uniyal,3
Gera,3
Atri,3
Tripathi,3
Alkov,3
Ablaev,3
Robustov,3
Hunagov,3
Chuhman,3
Tchekhluev,3
Pelyushenko,3
Horkin,3
Bakikhanov,3
Kaluza,3
Malinowski,3
Bukoski,3
Szczepanski,3
Maslanka,3
Mozdzierz,3
Jaskolski,3
Ślusarski,3
Klimek,3
Rudawski,3
Arian,3
Cham,3
Asghar,3
Shammas,3
Mifsud,3
Baba,3
Salib,3
Bitar,3
Guirguis,3
Ganim,3
Touma,3
Sarraf,3
Srour,3
Kharbanda,2
Vijay,2
Thakrey,2
Upadhye,2
Anchan,2
Bajwa,2
Vijayrania,2
Chitale,2
Tekchandani,2
Watane,2
Chauhan,2
Vichare,2
Barua,2
Madiwale,2
Kurup,2
Sharma,2
Wanjari,2
Bora,2
Nandigam,2
Gopalan,2
Omkareshwar,2
Zende,2
Dhone,2
Dadlani,2
Duddala,2
Zakaria,2
Gadde,2
Shinde,2
Chaphekar,2
Thakkar,2
Rokade,2
Tempalli,2
Shastri,2
Udayaraju,2
Suri,2
Wanjare,2
Virmani,2
Pandya,2
Zariwala,2
Chitnis,2
Kane,2
Rane,2
Wagh,2
Bansal,2
Yeolekar,2
Venkat,2
Jadi,2
Sawant,2
Dhumal,2
Nelluri,2
Vij,2
Hattangadi,2
Wadhwani,2
Hinduja,2
Banthiya,2
Devgan,2
Gajjar,2
Chedge,2
Deora,2
Indulkar,2
Bhagwat,2
Johar,2
Antony,2
Pardesi,2
Kadam,2
Karanth,2
Chaudhary,2
Kathiriya,2
Mulki,2
Pillai,2
Tyagi,2
Panda,2
Valecha,2
Ghate,2
Thakral,2
Zaveri,2
Bamnote,2
Shriyan,2
Zheludev,2
Shamarin,2
Zhiltsov,2
Zaskanov,2
Marhanov,2
Rempler,2
Tikhin,2
Divaev,2
Golovaty,2
Jiltsov,2
Rivman,2
Jigailo,2
Mikhailichenko,2
Kartomyshev,2
Jandarbiev,2
Avalishvili,2
Abrarov,2
Pribylsky,2
Turulo,2
Ukhovsky,2
Eihe,2
Taldykin,2
Babadjanoff,2
Belchenkov,2
Katzuba,2
Lody,2
Pazi,2
Rakhmetov,2
Abrosimov,2
Adabash,2
Belous,2
Mujikov,2
Lokh,2
Mihailitsyn,2
Fistal,2
Zhupanenko,2
Andryukov,2
Habibulaev,2
Gastfreind,2
Onufrienko,2
Zhurbin,2
Haryukov,2
Lapikov,2
Sheludshev,2
Djeladze,2
Saksagansky,2
Nuruchev,2
Pentin,2
Yudovich,2
Bagaryakov,2
Rikhter,2
Tchekhoev,2
Gulichev,2
Lupichev,2
Parakhin,2
Pechagin,2
Mukke,2
Halymbadzha,2
Jaskulski,2
Ślusarczyk,2
Król,2
Gwozdek,2
Adamczak,2
Zdunowski,2
Piontek,2
Maloof,2
Tuma,2
Sabbag,2
Khoury,2
Atiyeh,2
Shamoun,2
Zogby,2
Assaf,2
Moghadam,2
Quraishi,2
Bishara,2
Harb,2
Bazzi,2
Sleiman,2
Kassis,2
Totah,2
Sayegh,2
Sarkis,2
Haik,2
Haddad,2
Asfour,2
Gerges,2
Maroun,2
Wani,1
Minhas,1
Eknath,1
Puranik,1
Vora,1
Gehlot,1
Raj,1
Suvarna,1
Irani,1
Tambe,1
Godse,1
"Doifode, doiphode",1
Damle,1
Kondke,1
Negi,1
Vengsarkar,1
Yenkie,1
Rampal,1
Mittal,1
Mushrif,1
Palandurkar,1
Bisht,1
Badgujar,1
Panicker,1
Nanda,1
Vashisth,1
Parikh,1
Padukone,1
Agnihotri,1
Kazi,1
Hashmi,1
Tikoo,1
Kak,1
Sanil,1
Ghoshal,1
Oberoi,1
Karthik,1
Ranade,1
Kalwani,1
Chandavarkar,1
Patnaik,1
Wagle,1
Tanna,1
Puri,1
Vidyarthi,1
Yelpude,1
Choudhary,1
Talsania,1
Balasubramaniam,1
Kochar,1
Kasundra,1
Langote,1
Mahindrakar,1
Tiwaskar,1
Tawde,1
Rathod,1
Saluja,1
Patki,1
Paintal,1
Amin,1
Dua,1
Ambani,1
Bhardwaj,1
Omble,1
Chowdhury,1
Tomar,1
Choksi,1
Pangarkar,1
Prasadi,1
Tak,1
Gopal,1
Unnikrishnan,1
Yelimeli,1
Sonpatki,1
Chary,1
Guha,1
Sandhu,1
Shete,1
Virani,1
Luthra,1
Mujumdar,1
Warhadpande,1
Namboodiri,1
Nigam,1
Das,1
Karnatakkachu,1
Kansal,1
Attal,1
Upasni,1
Bhadsavle,1
Kuchibhotla,1
Kriplani,1
Mahindra,1
Khatri,1
Manjrekar,1
Vaswani,1
Mohan,1
Thapa,1
Tiwari,1
Wadhawa,1
Pant,1
Thorvi,1
Mahajan,1
Walker,1
Thombre,1
Vartak,1
