Generation,12
Total Population,13704
Unique Surnames,2003
Cumulative Unique Surnames,7998

New Immigrant Surnames,Count
Chahal,303
Veeranna,300
Mencher,210
Sahai,179
Rakhletzky,131
Gassiy,124
Gniewek,106
Niemec,102
Wasem,79
Ruhlyada,76
Dubatolov,57
Stawski,55
Golani,50
Malouf,44
Winogrodzki,40
Kaczka,39
Rusnak,37
Pakulski,33
Yakushkin,29
Koury,28
Jvirblis,27
Pimparkar,26
Uppal,24
Darevsky,23
Bhargav,19
Botros,19
Anikushin,16
Sokal,16
Zabek,16
Astrahankin,15
Wojewódzki,15
Ryzhankov,14
Danyarov,14
Jupikov,14
Atanasyan,14
Chmiel,13
Zhohin,12
Esmansky,12
Mokrinsky,12
Ullal,11
Lupichev,11
Mansour,11
Hadas,10
Naifeh,10
Jakushev,9
Touma,9
Tannous,9
Tagore,8
Dubanowski,8
Nader,8
Muttemwar,7
Siripurapu,7
Thakran,7
Baweja,7
Hanania,7
Abboud,7
Gera,6
Talari,6
Haladzhan,6
Bakikhanov,6
Guldreih,6
Yudovich,6
Asfour,6
Rahal,6
Zaantye,5
Kathiriya,5
Vyas,5
Majumdar,5
Gulevsky,5
Winograd,5
Shamon,5
Mifsud,5
Das,4
Tanti,4
Verghese,4
Lallad,4
Chakravarthy,4
Paul,4
Zariwala,4
Beh,4
Andruhovich,4
Andreevsky,4
Ślusarski,4
Malinowski,4
Chlebek,4
Adamczyk,4
Jaskulski,4
Czajka,4
Kaluza,4
Saliba,4
Najjar,4
Said,4
Masih,4
Amari,4
Assaf,4
Cham,4
Halabi,4
Shadid,4
Chorghade,3
Vaze,3
Yadav,3
Mallya,3
Tempalli,3
Wadhwani,3
Pednekar,3
Upadhye,3
Maheshwari,3
Udyavar,3
Wargantiwar,3
Mafatlal,3
Thakre,3
Makhija,3
Damle,3
Karnatakkachu,3
Talitskikh,3
Zaskanov,3
Alkov,3
Glezarov,3
Zinchenko,3
Mollo,3
Muzhdabaev,3
Chihanchin,3
Piatek,3
Budny,3
Krakowski,3
Gwozdek,3
Zdunowski,3
Sokolowski,3
Abadi,3
Zogby,3
Shalhoub,3
Morcos,3
Ganim,3
Antoun,3
Sarraf,3
Mikhail,3
Awad,3
Bazzi,3
Sarkis,3
Maroun,3
Aswad,3
Tyagi,2
Tripathi,2
Mandhane,2
Biswas,2
Bawaskar,2
Purohit,2
Walia,2
Sengupta,2
Moitra,2
Paliwal,2
Toor,2
Raykantiwar,2
Thapar,2
Potluri,2
Makwana,2
Mojala,2
Patne,2
Tawde,2
Manak,2
Zade,2
Bhushan,2
Amin,2
Jalan,2
Venkat,2
Gosai,2
Thakersey,2
Bhalodiya,2
Dahake,2
Lokhande,2
Arora,2
Lamba,2
Rakshit,2
Watane,2
Upasni,2
Tandon,2
Batra,2
Karia,2
"Kundra, kunder",2
Vincent,2
Unnikrishnan,2
Udayaraju,2
Atri,2
Visariya,2
Chimurkar,2
Dedhe,2
Bhutada,2
Gopal,2
Thosar,2
Vaidya,2
Buty,2
Kotian,2
Saini,2
Kasundra,2
Jariwala,2
Nanda,2
Singham,2
Budhisagar,2
Thuse,2
Shivalkar,2
Shrikhande,2
Yelimeli,2
Thapa,2
Garach,2
Parasher,2
Mundan,2
Yenugula,2
Kanoongo,2
Sachan,2
Sonawane,2
Velankar,2
Yesuraju,2
Kanakia,2
Attal,2
Basha,2
Gajjar,2
Yelkar,2
Vengsarkar,2
Bajaj,2
Swarup,2
Nehru,2
Wadhavkar,2
Nambiar,2
Zhdan,2
Horkin,2
Gukovsky,2
Bakaleiko,2
Shalimo,2
Ilyutenko,2
Bagishvili,2
Baer,2
Neslyuzov,2
Usyskin,2
Eikhmans,2
Gerasimovsky,2
Hait,2
Fistal,2
Gorchakovsky,2
Tugushev,2
Rakhmetov,2
First,2
Pohilko,2
Nosach,2
Janbarisov,2
Poogelman,2
Gulamov,2
Durylin,2
Marchukov,2
Zimin,2
Bakanov,2
Gribanovsky,2
Ustenko,2
Bahuta,2
Anipkin,2
Page,2
Grigorchikov,2
Tulakov,2
Tchaleev,2
Bahmutov,2
Haziahmetov,2
Absalyamov,2
Ens,2
Gulichev,2
Zhidkih,2
Behtenev,2
Vaipan,2
Agaltsov,2
Vilke,2
Gorfunkel,2
Jekulin,2
Altshuller,2
Churyukin,2
Horanov,2
Bakirov,2
Tovarovsky,2
Paradiz,2
Makaseev,2
Mochanov,2
Janjul,2
Danilyak,2
Hapov,2
Zimnuhov,2
Abdrazakoff,2
Djigit,2
Bakunts,2
Turkin,2
Filipek,2
Sówka,2
Górski,2
Mozdzierz,2
Maslanka,2
Stolarz,2
Ślusarczyk,2
Broż,2
Totah,2
Handal,2
Fakhoury,2
Seif,2
Kassab,2
Sabbag,2
Arian,2
Hakimi,2
Sleiman,2
Antar,2
Kanaan,2
Haddad,2
Hadad,2
Ganem,2
Gerges,2
Atiyeh,2
Tuma,2
Koganti,1
Vaish,1
Sekhri,1
Kaul,1
Subramanium,1
Swamy,1
Chacko,1
Wazalwar,1
Dutta,1
Pandit,1
Wadhawan,1
Kewalramani,1
Kirloskar,1
Nanavati,1
Govind,1
Modi,1
Hirwani,1
Tata,1
Hole,1
Yarlagadda,1
Kriplani,1
Bhan,1
Rai,1
Tamhane,1
Bhowmick,1
Chander,1
Deodhar,1
Bachchan,1
Mukherjee,1
Dadlani,1
Grewal,1
Kinariwalla,1
Sirish,1
Chotai,1
Nitharwal,1
Tirodkar,1
Iyer,1
Unni,1
Nambian,1
Daftari,1
Tikoo,1
Bhattad,1
Shinde,1
Birla,1
Chattopadhyay,1
Parab,1
Wadekar,1
Chanana,1
Kambli,1
Wadhva,1
Wangnoo,1
Jain,1
Zende,1
Satam,1
Kale,1
Sachdev,1
Tufchi,1
Shirke,1
Pandher,1
Omkarnath,1
Samarth,1
Bangera,1
Pahwa,1
Chatterjee,1
Prabhu,1
Phanse,1
Bharadwaj,1
"Doifode, doiphode",1
Sahedev,1
Sandhu,1
Bedi,1
Kapur,1
Kelkar,1
Shahane,1
Thakurtha,1
Porwal,1
Rungta,1
Eknath,1
Buddharaju,1
Nakhate,1
Rampal,1
Hebbar,1
Gaiki,1
Zahaldar,1
Prabhavalkar,1
Mattu,1
Saraf,1
Kumble,1
Burman,1
Ganesan,1
Fansekar,1
Apdev,1
Arjun,1
Amrutham,1
Warraich,1
Latkar,1
Panse,1
Vartak,1
Upponi,1
Bhasi,1
Taparia,1
Bapat,1
Tijori,1
Naik,1
Panicker,1
Rawal,1
Choksi,1
Dhumal,1
Unhale,1
Ranawat,1
Rokade,1
Laghate,1
Dayal,1
Gadde,1
Kuchibhotla,1
Anumula,1
Paruchuri,1
Mundi,1
Achrekar,1
Solanki,1
Varma,1
Gurnani,1
Ludhani,1
Ozha,1
Malusare,1
Mendon,1
Indoria,1
Bhattacharya,1
Wazir,1
Chaudhary,1
Thombre,1
Jajoo,1
Janolkar,1
Wadia,1
Talpade,1
Thakrey,1
Joshi,1
Khandelwal,1
Panwar,1
Kukde,1
Bhatti,1
Ghanekar,1
Lal,1
Rane,1
Chopra,1
Ghoshal,1
Sikarwar,1
Gurwara,1
Virani,1
Velugubanti,1
Jhathar,1
Abhyankar,1
Prasad,1
Kottary,1
Kamboj,1
Gaitonde,1
Aiyappa,1
Tanna,1
Mujumdar,1
Narlikar,1
Pande,1
Yeolekar,1
Devgade,1
Subramaniam,1
Chowdhary,1
Munjal,1
Chaurasia,1
Dhawan,1
Basra,1
Palandurkar,1
Krishnamurthy,1
More,1
Bhosale,1
Mohril,1
Gopalan,1
Chowdhury,1
Faasil,1
Pradhan,1
Hasnee,1
Kumbhare,1
Verma,1
Ambani,1
Langroo,1
Ali,1
Dey,1
Pant,1
Krishna,1
Vashisth,1
Chaudhari,1
Saoji,1
Karlekar,1
Soni,1
Gawande,1
Phatak,1
Vidyarthi,1
Walale,1
Zalpuri,1
Meghe,1
Janardhan,1
Agnihotri,1
Walker,1
Fotedar,1
Yelpude,1
Kak,1
Saluja,1
Siddiqui,1
Khatri,1
Devaiah,1
Rawat,1
Bendre,1
Iragavarapu,1
Wanjari,1
Tambke,1
Pinjarkar,1
Ranade,1
Varghese,1
Bika,1
Patni,1
Warsi,1
Mishra,1
Sarja,1
Ghate,1
Pohankar,1
Pingale,1
Handoo,1
Khadse,1
Ashar,1
Salmaan,1
Suman,1
Kapoor,1
Laddha,1
Wankar,1
Sen,1
Thota,1
Pratham,1
Malpe,1
Mabiyan,1
Upadhyay,1
Tendulkar,1
Kanchan,1
Palekar,1
Talwar,1
Tiwaskar,1
Patwardhan,1
Shukla,1
Trivedi,1
Bradoo,1
Bhanot,1
Ambedkar,1
Jaiswal,1
Lagadapati,1
Pandhripande,1
Virmani,1
Yagnik,1
Ameer,1
Kazi,1
Sanon,1
Uppalapati,1
Sahni,1
Dwivedi,1
Amarnath,1
Bafna,1
Chattaraj,1
Asthana,1
Lakhotia,1
"Engle, ingle",1
Kulkarni,1
Khopkar,1
"Baghel, bagul",1
Manchandha,1
Dang,1
Bhimani,1
Kazmi,1
Sarda,1
Cethirakath,1
Walawalakar,1
Mule,1
Panigrahi,1
Reshammiya,1
Pangarkar,1
Janefalkar,1
Ahuja,1
Nagpal,1
Adhikari,1
Somayajulu,1
Bhaiya,1
Patil,1
Narayan,1
Mahakale,1
Mehta,1
Raj,1
Namboodiri,1
Draboo,1
Thakore,1
Goswami,1
Jena,1
Waghe,1
Fadikar,1
Mirchandani,1
Ray,1
Deshmukh,1
Akhtar,1
Anchan,1
Morea,1
Omkareshwar,1
Lalchandani,1
Bundela,1
Sheikh,1
Vasudevan,1
Thorvi,1
Waradpande,1
Sanghvi,1
Nigam,1
Madiwale,1
Mulki,1
Hardas,1
Darji,1
Sanghavi,1
Narayanan,1
Vijayrania,1
Jawalkar,1
Jobanputra,1
Yagutyan,1
Agliullin,1
Toien,1
Hilchevsky,1
Yamaltdinov,1
Gachinsky,1
Zhilov,1
Zhigulenkov,1
Luhvich,1
Senyakovich,1
Tsval,1
Tur,1
Velsovsky,1
Guzenkov,1
Vanshtein,1
Vyshnegradsky,1
Lebedkin,1
Jakunin,1
Gorskov,1
Uzbekov,1
Onusaitis,1
Adulov,1
Dzhaldzhireev,1
Rzhevsky,1
Eihe,1
Mlechin,1
Vyborov,1
Goncharuk,1
Grozovsky,1
Nuriev,1
Moshonkin,1
Tulupov,1
Bagaryakoff,1
Ukhovsky,1
Tubolkin,1
Jagodnikov,1
Baidjanov,1
Grigoriev,1
Vygodovsky,1
Zhukovsky,1
Rahov,1
Awchenko,1
Fabrikant,1
Pismichenko,1
Parakhin,1
Derkachenko,1
Nezamutdinov,1
Haibullin,1
Adabash,1
Ville,1
Islyamov,1
Birnbaum,1
Lepikhov,1
Anuriev,1
Marievsky,1
Natashkin,1
Movchan,1
Vaginoff,1
Agudoff,1
Kabalin,1
Tolvinsky,1
Gasanov,1
Neverovsky,1
Zhigalin,1
Hainadsky,1
Gribanov,1
Tzarakov,1
Mukke,1
Demirhanov,1
Zhunin,1
Zhestkov,1
Eikhenbaum,1
Baburin,1
Obysov,1
Awerochkin,1
Maryutin,1
Saksagansky,1
Dan'ko,1
Ilyushin,1
Eig,1
Agadjanov,1
Marfunin,1
Martyushev,1
Pytel,1
Bekyashev,1
Shahbazyan,1
Lichko,1
Avhimovitch,1
Schepotyev,1
Vinichenko,1
Egin,1
Vaindrakh,1
Haritonenko,1
Baturov,1
Jidomirov,1
Avinovitsky,1
Talkov,1
Jerdev,1
Visnapu,1
Tsarik,1
Avzalov,1
Abugov,1
Hudilainen,1
Chertkovsky,1
Gribachev,1
Janovsky,1
Abov,1
Babashov,1
Tumilovich,1
Denisov,1
Miheev,1
Yagubsky,1
Mordinov,1
Haptahaev,1
Zhalnin,1
Jelezko,1
Zhelvakov,1
Hatskevich,1
Abulmambetoff,1
Abdulhabirov,1
Zhiharevitch,1
Grosshopf,1
Zheurov,1
Bazikov,1
Pitomets,1
Vilchek,1
Evstifeev,1
Uchitel,1
Ryzhakov,1
Leonenko,1
Raikh,1
Hlynov,1
Velichansky,1
Chalykh,1
Gudovsky,1
Yaikbaev,1
Dovjenko,1
Himonenko,1
Zhukov,1
Ageitchik,1
Mihalushkin,1
Remikh,1
Tokmakov,1
Yachikov,1
Finkel,1
Yankov,1
Zherebko,1
Zhiryakov,1
Researcher,1
Rokhatsevich,1
Pazi,1
Tchangli,1
Pohojaev,1
Richman,1
Juferev,1
Jiril,1
Bauze,1
Abdrahmanoff,1
Bahrushin,1
Jilkin,1
