Generation,8
Total Population,14045
Unique Surnames,2255
Cumulative Unique Surnames,7786

New Immigrant Surnames,Count
Veeranna,330
Chahal,276
Mencher,228
Rakhletzky,166
Sahai,165
Gassiy,127
Gniewek,98
Niemec,98
Ruhlyada,75
Dubatolov,63
Wasem,63
Stawski,61
Winogrodzki,53
Malouf,52
Koury,45
Golani,36
Pakulski,34
Yakushkin,27
Rusnak,26
Atanasyan,25
Jvirblis,24
Uppal,23
Kaczka,23
Pimparkar,21
Darevsky,20
Naifeh,18
Botros,17
Hadas,15
Jupikov,15
Bhargav,14
Ullal,14
Sokal,14
Talari,13
Anikushin,12
Chlebek,12
Zabek,12
Dubanowski,12
Rahal,12
Muttemwar,11
Esmansky,11
Zhohin,11
Astrahankin,11
Tagore,10
Mokrinsky,10
Danyarov,10
Ślusarski,10
Chmiel,10
Nader,10
Vyas,9
Paul,9
Ryzhankov,9
Wojewódzki,9
Guldreih,8
Abboud,8
Chakravarthy,7
Vaze,7
Jakushev,7
Winograd,7
Baweja,6
Majumdar,6
Gera,6
Gribanovsky,6
Haladzhan,6
Budny,6
Wyrzyk,6
Adamczyk,6
Asfour,6
Jaskulski,5
Klimek,5
Morcos,5
Nassar,5
Mansour,5
Tannous,5
Arian,5
Hanania,5
Shamon,5
Chopra,4
Borgaonkar,4
Unni,4
Mehra,4
"Kundra, kunder",4
Zaantye,4
Pandher,4
Glezarov,4
Pokhlebkin,4
Krakowski,4
Haddad,4
Saliba,4
Nahas,4
Antar,4
Ghannam,4
Mustafa,4
Najjar,4
Kochar,3
Bhalodiya,3
Wadhavkar,3
Marwah,3
Chaphekar,3
Bhupathi,3
Attal,3
Garach,3
Siripurapu,3
Khosla,3
Yesuraju,3
Tijori,3
Munshi,3
Tufchi,3
Ganesan,3
Kale,3
Achrekar,3
Dhawan,3
Tapaniya,3
Lokhande,3
Venkatraman,3
Vincent,3
Thakran,3
Aneja,3
Durylin,3
Lupichev,3
Doino,3
Mollo,3
Saksagansky,3
Bakikhanov,3
Tchapko,3
Alkov,3
Yudovich,3
Jaskolski,3
Kaluza,3
Gomolka,3
Szewc,3
Bernard,3
Broż,3
Sarkis,3
Daher,3
Touma,3
Bitar,3
Sleiman,3
Mifsud,3
Gaber,3
Gerges,3
Ganem,3
Zogby,3
Parchure,2
Bhanushali,2
Vaida,2
Atri,2
Amladi,2
Punia,2
Wangnoo,2
Zate,2
Panda,2
Wadhva,2
Anand,2
Gujar,2
Ghui,2
Hangal,2
Godse,2
Lobo,2
Parmar,2
Banthiya,2
Waghmare,2
Mohit,2
Dutt,2
Kambli,2
Mafatlal,2
Rai,2
Unnikrishnan,2
Amrutham,2
Udayaraju,2
Pinjarkar,2
Ingole,2
Chintawar,2
Sanon,2
Sobti,2
Wagle,2
Sarode,2
Bantwal,2
Walker,2
Jha,2
Chandra,2
Lakhani,2
Wadhawan,2
Dosanjh,2
Tyagi,2
Pandya,2
Khadse,2
Hirwani,2
Tempalli,2
Sonowal,2
Wattal,2
Arjun,2
Nadar,2
Warsi,2
Prasade,2
Kathiriya,2
Shinde,2
Parihar,2
Kulkarni,2
Virmani,2
Babu,2
Tomar,2
Chandavarkar,2
Dhanoa,2
Murthy,2
Lallad,2
Zariwala,2
Lunkad,2
Mojala,2
Zakaria,2
Chitalia,2
Gowda,2
Malhan,2
Sahu,2
Grewal,2
Zite,2
Vashisth,2
Malviya,2
Kohale,2
Sengupta,2
Yenkie,2
Siddiqui,2
Laddha,2
Saha,2
Bhardwaj,2
Deol,2
Batliwalla,2
Unhale,2
Joglekar,2
Gopi,2
Zade,2
Guha,2
Gaikwad,2
Zhigalin,2
Bezumov,2
Jakunin,2
Adabash,2
Robustov,2
Absalyamov,2
Awksentiewski,2
Awgustoff,2
Nasakin,2
Grankov,2
Valchuk,2
Rekunov,2
Djigit,2
Baburin,2
Bakshtanowski,2
Zaskanov,2
Esionov,2
Bakaleiko,2
Adomaitis,2
Grotus,2
Bakhturin,2
Shalko,2
Luhovitsky,2
Zherebin,2
Pirozhkov,2
Gorchakovsky,2
Jilyakov,2
Agrikov,2
Dikson,2
Haschev,2
Sak,2
The,2
Lyskin,2
Shahrai,2
Jabin,2
Adigamoff,2
Bakihanov,2
Baitalsky,2
Paduchev,2
Chershintsev,2
Haidurov,2
Islanov,2
Avsenev,2
Kalakin,2
Bilibin,2
Poogelman,2
Zimonin,2
Zharkih,2
Zheludev,2
Piskovoy,2
Desyatnikov,2
Jdanovsky,2
Raikh,2
Katzenelenbaum,2
Górski,2
Czajkowski,2
Bukoski,2
Jagoda,2
Sokolowski,2
Zdunowski,2
Kalb,2
Abadi,2
Baba,2
Baz,2
Nazari,2
Shamoun,2
Said,2
Salib,2
Khoury,2
Cham,2
Kassis,2
Totah,2
Bishara,2
Aswad,2
Bazzi,2
Attia,2
Tuma,2
Bhowmick,1
Umbarkar,1
Gandhi,1
Gulgule,1
Warraich,1
Tirpude,1
Lalbhai,1
Singhania,1
Pahwa,1
Holkar,1
Mukherjee,1
