Generation,29
Total Population,13353
Unique Surnames,1962
Cumulative Unique Surnames,8155

New Immigrant Surnames,Count
Veeranna,301
Chahal,296
Mencher,196
Rakhletzky,146
Sahai,131
Gassiy,129
Niemec,90
Gniewek,84
Ruhlyada,61
Stawski,59
Wasem,59
Dubatolov,56
Winogrodzki,47
Malouf,40
Golani,37
Pakulski,35
Kaczka,34
Koury,34
Pimparkar,30
Rusnak,30
Botros,30
Uppal,29
Yakushkin,27
Darevsky,24
Jvirblis,21
Atanasyan,20
Sokal,19
Anikushin,17
Tagore,15
Esmansky,15
Astrahankin,14
Zabek,14
Hadas,13
Ullal,13
Bhargav,13
Chlebek,13
Ryzhankov,12
Zhohin,12
Nader,12
Danyarov,11
Winograd,11
Wojewódzki,11
Muttemwar,10
Mokrinsky,10
Jupikov,10
Jakushev,10
Tannous,10
Asfour,10
Vyas,9
Talari,9
Lupichev,8
Broż,8
Shamon,8
Majumdar,7
Chmiel,7
Naifeh,7
Shamoun,7
Mansour,7
Vaze,6
Tijori,6
Bakikhanov,6
Rahal,6
Zogby,6
Chakravarthy,5
Thakran,5
Adamczyk,5
Ślusarski,5
Kassis,5
Touma,5
Abboud,5
Saliba,5
Wadhawa,4
Zaantye,4
Chatterjee,4
Guldreih,4
Saksagansky,4
Mollo,4
Haladzhan,4
Yudovich,4
Glezarov,4
Dubicki,4
Kaluza,4
Jaskulski,4
Malinowski,4
Budny,4
Dubanowski,4
Khouri,4
Moghadam,4
Guirguis,4
Cham,4
Tanti,3
Karkera,3
Siripurapu,3
Murthy,3
Udyavar,3
Asrani,3
Page,3
Sen,3
Mallya,3
Yagnik,3
Pande,3
Gera,3
Attal,3
Syed,3
Toshniwal,3
Tahilramani,3
Wagh,3
Das,3
Talpade,3
Venkatraman,3
Potluri,3
Paul,3
Lallad,3
Balashov,3
Durylin,3
First,3
Teteruk,3
Gudenok,3
Grigorchikov,3
Haziahmetov,3
Krakowski,3
Zdunowski,3
Gwozdek,3
Zawisza,3
Janda,3
Niemczyk,3
Wyrzyk,3
Sokolowski,3
Hanania,3
Sleiman,3
Boutros,3
Issa,3
Gaber,3
Seif,3
Basara,3
Fakhoury,3
Hakimi,3
Hadad,3
Patne,2
Sonawane,2
Venkat,2
Rampal,2
Sanghavi,2
Biswas,2
Amble,2
Mirchandani,2
Mhatre,2
"Pavri, pawri",2
Jatasra,2
Umbarkar,2
Walale,2
Ahlawat,2
Khurana,2
Tak,2
Venkateswaran,2
Uniyal,2
Nikam,2
Koganti,2
Chitale,2
Atri,2
Vijay,2
Faye,2
Patra,2
Gadde,2
Uppalapati,2
Dholakia,2
Tandel,2
Gangopadhyay,2
Yedekar,2
Lalbhai,2
Somayajulu,2
Puranik,2
Singham,2
Wadia,2
Narang,2
Khanolkar,2
Tanwar,2
Mule,2
Waghmare,2
Vashisth,2
Patekar,2
Vora,2
Daga,2
Lokhande,2
De,2
Piramal,2
Thakkar,2
Bodhankar,2
Varghese,2
Waingankar,2
Sarnaik,2
Naudiyal,2
Zahaldar,2
Parekh,2
Raxit,2
Amarnath,2
Tejwani,2
Johal,2
Rai,2
Yeolekar,2
Chaturvedi,2
Madiwale,2
Hole,2
Upasni,2
Thapa,2
Ashtikar,2
Ganguly,2
Gaur,2
Walker,2
Atre,2
Dawande,2
Yandiev,2
Danisevich,2
Batchuk,2
Zinchenko,2
Bagroff,2
Fadzaev,2
Baer,2
Kalinka,2
Shalyapin,2
Abulmambetoff,2
Antyushin,2
Agabekov,2
Vindman,2
Zhigalin,2
Golovaty,2
Andryukov,2
Baitalsky,2
Habibulaev,2
Gribanov,2
Vygodovsky,2
Hairov,2
Gribanovsky,2
Chuhman,2
Guzner,2
Makyshev,2
Maksimchik,2
Aparin,2
Andruhovich,2
Vazhov,2
Adamenko,2
Tchehanov,2
Miheev,2
Ilyutenko,2
Yakimchik,2
Birkin,2
Dojin,2
Alkov,2
Gagin,2
Averochkin,2
Richman,2
Zhilenko,2
Muzrukov,2
Baisarov,2
Pochitalin,2
Zhilchikov,2
Chepurin,2
Badmaev,2
Shakhnazaryants,2
Yudkovich,2
Poplawski,2
Bukoski,2
Klimek,2
Zientek,2
Ślusarczyk,2
Bernard,2
Jagoda,2
Adamczak,2
Skala,2
Andrysiak,2
Toma,2
Baba,2
Shadid,2
Sarkis,2
Deeb,2
Ghanem,2
Ganim,2
Awad,2
Attia,2
Nassar,2
Harb,2
Aswad,2
Tuma,2
Ba,2
Kalb,2
Mikhail,2
Kouri,2
Said,2
Srour,2
Essa,2
Ghannam,2
Bishara,2
Sabbagh,2
Baid,1
Ludhani,1
Diwadkar,1
Ivaturi,1
Srivastava,1
Polekar,1
Patki,1
Dhaliwal,1
Basha,1
Gunnam,1
Varma,1
Pal,1
Bhimani,1
Lobo,1
Malpe,1
Bhoite,1
Virmani,1
Abraham,1
Draboo,1
Doshi,1
Suchak,1
Kapre,1
Kumbhare,1
Chawla,1
Wadhawan,1
Munshi,1
Watane,1
Keshari,1
Parikh,1
Gosain,1
Samdurkar,1
Mandalik,1
Hinduja,1
Batliwalla,1
Adiga,1
Antony,1
Benegal,1
Tilak,1
Padwad,1
Khopkar,1
Bobde,1
Nike,1
Tirodkar,1
Sarda,1
Fadnavis,1
"Engle, ingle",1
Badkas,1
Joshi,1
Dosanjh,1
Mistry,1
Zaveri,1
Khobragade,1
Taparia,1
Suri,1
Kukyan,1
Buddharaju,1
Kewalramani,1
Kathiriya,1
Tanna,1
Ghadse,1
Ogra,1
Sheirgill,1
Channe,1
Mallapur,1
Kazi,1
Thakrey,1
Maheshwari,1
Chauhan,1
Manchandha,1
Chandok,1
Mundhe,1
Pednekar,1
Padukone,1
Chafekar,1
Wanjare,1
Muley,1
Datey,1
Unni,1
Lele,1
Goenka,1
Mulki,1
Iragavarapu,1
Abbi,1
Satam,1
Gadekar,1
Bamnote,1
Rajan,1
Dhote,1
Gandhi,1
Dave,1
Jhawar,1
Balsara,1
Wangnoo,1
Haksar,1
Tiwaskar,1
Mahajan,1
Binny,1
Vaish,1
Ramachandran,1
Babu,1
Wattal,1
Tekchandani,1
Mittal,1
Zate,1
Gurwara,1
Sachan,1
More,1
Janmeja,1
Gokhale,1
Tadaskar,1
Jadon,1
Godbole,1
Ghatate,1
Yelkar,1
Thackeray,1
Hiranandani,1
Thosar,1
Dadlani,1
Pagi,1
Pai,1
Bhardwaj,1
Dedhia,1
Mafatlal,1
Walawalakar,1
Grewal,1
Dehadrai,1
Pangarkar,1
Warhadpande,1
Gautam,1
Zende,1
Kulkarni,1
Agate,1
Tomar,1
Madasani,1
Lodha,1
Yenkie,1
Kilachand,1
Tamhankar,1
Satija,1
Khosla,1
Porwal,1
Pandit,1
Nadikatla,1
Gulwadi,1
Sobti,1
Acharya,1
Nambian,1
Sonowal,1
Pitale,1
Bhosale,1
Ohri,1
Sarve,1
Mehta,1
Talsania,1
Kar,1
Advani,1
Velugubanti,1
Nagpal,1
Hussainl,1
Yerukola,1
Wazir,1
Munje,1
Kottarakkara,1
Parihar,1
Shikhawat,1
Pratham,1
Kadakia,1
Trivedi,1
Amrutham,1
Kapoor,1
Gajjar,1
Bundela,1
Bhatia,1
Bafna,1
Aulakh,1
Shivdasani,1
Limaye,1
Sakpal,1
Lunkad,1
Muzumdar,1
Damle,1
Rathod,1
Manjrekar,1
Mahashabde,1
Gadkari,1
Chaudhary,1
Ali,1
Hebbar,1
Nihalani,1
Kukkar,1
Suman,1
Wadhva,1
Mehrotra,1
Vengsarkar,1
"Kundra, kunder",1
Choksi,1
Saha,1
Shete,1
Baweja,1
Sood,1
Asthana,1
Saigal,1
Ghanekar,1
Wankar,1
Fadikar,1
Iyer,1
Dhanoa,1
Arora,1
Ghate,1
Hadapsar,1
Rawat,1
Patil,1
Hazra,1
Kothari,1
Gadgil,1
Prasad,1
Unhale,1
Vaghela,1
Deshmukh,1
Chandrababu,1
Nanavati,1
Potdar,1
Panigrahi,1
Shroff,1
Joglekar,1
Karnik,1
Hingorani,1
Thakral,1
Devgan,1
Sethi,1
Nandamuri,1
Shikhavat,1
Tahiliani,1
Ray,1
Desai,1
Oak,1
Verma,1
Jalan,1
Deol,1
Sarja,1
Nehru,1
Palod,1
Shourey,1
Vasudevan,1
Kriplani,1
Bhandari,1
Tawde,1
Goswami,1
Gayatri,1
Mishra,1
Rokade,1
Iyengar,1
Rathi,1
Muralidharan,1
Saini,1
Khadse,1
Parab,1
Mehra,1
Moghe,1
Bhasi,1
Mohan,1
Sahedev,1
Bhutada,1
Moitra,1
Bandodkar,1
Ganesan,1
Chettipally,1
Bharti,1
Puniyani,1
Pillai,1
Fernandez,1
Bhakri,1
Ramisetty,1
Unnithan,1
Bajpai,1
Karthik,1
Adhikari,1
Garach,1
Kanoongo,1
Talwar,1
Hirlekar,1
Parasher,1
Nakhate,1
Dandale,1
Gadre,1
Udayaraju,1
Karnawat,1
Virani,1
Shivalkar,1
Abhyankar,1
Khan,1
Wani,1
Tikoo,1
Faasil,1
Soni,1
Kapse,1
Velankar,1
Sonpatki,1
Makwana,1
Eknath,1
Devgade,1
Sahastrabuddhe,1
Somaiya,1
Uplenchwar,1
Ruparel,1
Handoo,1
Nagaiah,1
Nandigam,1
Luthra,1
Kamat,1
Pohnekar,1
Tambe,1
Palan,1
Waradpande,1
Karkare,1
Tope,1
Chanchad,1
Kambli,1
Potdukhe,1
"Ogle, ogale",1
Kukde,1
Swarup,1
Kumta,1
Prasade,1
Salian,1
Sharma,1
Garware,1
Hassan,1
Jawalkar,1
Thombre,1
Dhameja,1
Visariya,1
Dugar,1
Mahakale,1
Kankariya,1
Punia,1
Pandya,1
Gavaskar,1
Jena,1
Dhar,1
Lalwani,1
Akhtar,1
Palande,1
Dasgupta,1
Krishnamurthy,1
Maitra,1
Divekar,1
Tirpude,1
Mabiyan,1
Waghe,1
Watwe,1
Toor,1
Vaida,1
Marchanukov,1
Zhdan,1
Batsura,1
Zhelezovsky,1
Nusinov,1
Lohvitsky,1
Abramtchuk,1
Tovkan,1
Ilyuhin,1
Shakhnovsky,1
Rahov,1
Zimnuhov,1
Ruhimovich,1
Shalabanov,1
Horujenko,1
Haritonenko,1
Agadjanyan,1
Gulyansky,1
Djeladze,1
Belich,1
Islakaev,1
Adelfinsky,1
Lohtin,1
Rutman,1
Dijin,1
Abdrazakoff,1
Ufimkin,1
Haidurov,1
Rjavinsky,1
Jidkikh,1
Agrenev,1
Zelenev,1
Zheludev,1
Hamikoev,1
Zherebovich,1
Dardyk,1
Lody,1
Gafarov,1
Chizhevsky,1
Tzehmistrenko,1
Lukha,1
Ryjev,1
Pliner,1
Shakhmatov,1
Granov,1
Agoev,1
Faen,1
Galler,1
Shalko,1
Kachkaev,1
Rempel,1
Ajiganoff,1
Cheptygmashev,1
Zhitinkin,1
Trukhnin,1
Bakov,1
Marhanov,1
Shalagin,1
Aushev,1
Bazowsky,1
Tchekhoev,1
Rochev,1
Lebedich,1
Muzychenko,1
Abanin,1
Jidilin,1
Zhukovsky,1
Pendyurin,1
Makhortov,1
Hismatullin,1
Baukin,1
Jmuro,1
Elentuh,1
Yuschenko,1
Tchapko,1
Elesin,1
Tukabaev,1
Mojaikin,1
Atajakhov,1
Belotserkovets,1
Vingranovsky,1
V'yuhin,1
Kalatin,1
Ligachev,1
Awerintsev,1
Janbarisov,1
Galenkov,1
Nyashin,1
Zhalnin,1
Eikhenbaum,1
Agnivtsev,1
Dantsig,1
Divnov,1
Geftler,1
Zharmuhamedov,1
Valyushkin,1
Awatyan,1
Jekulin,1
Darchiev,1
Hudoinatov,1
Ryjak,1
Mihalkov,1
Morev,1
Marutenkov,1
Chuho,1
Haraev,1
Pahalchuk,1
Batchurin,1
Molotkov,1
Jalchevsky,1
Altshuller,1
Absalyamov,1
Grosfeld,1
Aweritchkin,1
Adamsky,1
Troinitsky,1
Medved,1
Talalaev,1
Leibovsky,1
Nyamin,1
Raikin,1
Vainshtok,1
Zasyad'ko,1
Dozorny,1
Kalimulin,1
Haikin,1
Jirikov,1
Timiryazev,1
Jivulin,1
Prokoshin,1
Yudahin,1
Mokrov,1
Liverovsky,1
Jelezko,1
Agafonoff,1
Porkhun,1
Zhelvakov,1
Velyashev,1
Andreevsky,1
Natashkin,1
Kalimullin,1
Alytsky,1
Abramowich,1
Dutikov,1
Pyhteev,1
Matskovsky,1
Baksaraev,1
Bereznikov,1
Remikh,1
Shamarin,1
Dobrovsky,1
Mahorin,1
Mischenkov,1
Pitukhin,1
Jamlihanov,1
Zaskanov,1
Polivoda,1
Zhirdetsky,1
Vagapoff,1
Ilyakhin,1
Djanashiya,1
Tsigleev,1
Bachinski,1
Goncharuk,1
Makhinya,1
Mihailitsyn,1
Avhimovitch,1
Shalimo,1
Jakimchuk,1
Horkin,1
Nasakin,1
Jerdev,1
Chadov,1
Adjalov,1
Awakyan,1
Kalakin,1
Zasko,1
Abaziev,1
Babashov,1
Chekh,1
Paranin,1
Janshole,1
Zhikin,1
Yaikbaev,1
Juhotsky,1
Lysakov,1
Davydchenko,1
Kachemaev,1
Makushkin,1
Ilyahin,1
Beh,1
Nasibullin,1
Dzhanashia,1
Obolensky,1
Babel,1
Eretsky,1
Mordovtsev,1
Yamschikov,1
Jemchujnikov,1
Agababyan,1
Makuha,1
Martzevich,1
Bachmanoff,1
Davlyatov,1
Shalygin,1
Davydenkov,1
Maryushkin,1
Valchuk,1
Parakhin,1
Halaev,1
Gaganov,1
Bakurov,1
Bakhmetoff,1
Pribylsky,1
Zhernakov,1
Noskin,1
Dyakov,1
Shaikov,1
Mozharenko,1
Djikovich,1
Ponomarkov,1
Yukhtman,1
Babakulov,1
Abramtchikoff,1
Vaskovtsev,1
Puschin,1
Pelih,1
Pituhin,1
Vyalov,1
Rzhavinsky,1
Vaksberg,1
Jakovichenko,1
Kabalin,1
Shaidarov,1
Moschenko,1
Haritonov,1
Jakovenko,1
Glezerman,1
Ader,1
Gorchakovsky,1
Katsuba,1
Jiril,1
Yakubov,1
Albitsky,1
Vozianov,1
Adoduroff,1
Ebsvort,1
Daushev,1
Shambazov,1
Engver,1
Zelenkin,1
Jahaev,1
Obysov,1
Bereznitzky,1
Vinter,1
Vygovsky,1
Yanov,1
Tsai,1
Kaufman,1
Gefter,1
Nakhodkin,1
Abdulbasirov,1
Lileev,1
Eihe,1
Batsevich,1
Loskutov,1
Jdakaev,1
Yatsenko,1
Toien,1
Lozinsky,1
Loh,1
Lupenkov,1
Teterichev,1
Sakun,1
Uzhvak,1
Pohilko,1
Tchekmezov,1
Vajenin,1
Tselikovsky,1
Haldoyanidi,1
Enikolopov,1
Shamaro,1
