Generation,48
Total Population,13007
Unique Surnames,1903
Cumulative Unique Surnames,8160

New Immigrant Surnames,Count
Chahal,305
Veeranna,285
Mencher,181
Sahai,154
Rakhletzky,151
Gassiy,112
Gniewek,109
Niemec,101
Ruhlyada,67
Wasem,67
Dubatolov,61
Stawski,54
Winogrodzki,51
Malouf,44
Pakulski,33
Koury,33
Uppal,31
Golani,31
Kaczka,29
Jvirblis,23
Rusnak,22
Yakushkin,21
Ryzhankov,19
Atanasyan,19
Darevsky,19
Pimparkar,18
Botros,18
Rahal,17
Ullal,14
Muttemwar,14
Esmansky,14
Sokal,14
Astrahankin,13
Bhargav,12
Jupikov,11
Zhohin,11
Chlebek,11
Talari,10
Tagore,10
Haladzhan,10
Hadas,9
Zabek,9
Naifeh,9
Saliba,9
Abboud,9
Zaantye,8
Vyas,8
Danyarov,8
Mokrinsky,8
Winograd,8
Dubanowski,8
Mansour,8
Guirguis,7
Anikushin,6
Broż,6
Wojewódzki,6
Chmiel,6
Tannous,6
Wagle,5
Thombre,5
Paul,5
Gribanovsky,5
Adamczyk,5
Jaskulski,5
Shamon,5
Hanania,5
Nader,5
Sarkis,5
Malhotra,4
Wadhawa,4
Bharti,4
Chakravarthy,4
Zhukov,4
Jakushev,4
Gulevsky,4
Bakikhanov,4
Malinowski,4
Wyrzyk,4
Stolarz,4
Sarraf,4
Bitar,4
Sabbagh,4
Touma,4
Antar,4
Najjar,4
Thakran,3
Atri,3
Sekhri,3
Swarup,3
Banerjee,3
Thakrey,3
Naik,3
Lokhande,3
Siripurapu,3
Rawat,3
Virk,3
Baweja,3
Dahake,3
Tope,3
Subramanium,3
Rana,3
Kriplani,3
Zheludev,3
Tchapko,3
Durylin,3
Zhilenko,3
Awalishwili,3
Schepiorko,3
Agoev,3
Vindman,3
Zaskanov,3
Hatskevich,3
Alkov,3
Krakowski,3
Sówka,3
Klimek,3
Bukoski,3
Maly,3
Zogby,3
Khouri,3
Baz,3
Asfour,3
Gerges,3
Ganim,3
Antoun,3
Kouri,3
Abadi,3
Mule,2
Padwad,2
Pawar,2
Walale,2
Upadhyay,2
Taparia,2
Solanki,2
Cethirakath,2
Sachdev,2
Surana,2
Kher,2
"Ogle, ogale",2
Dhameja,2
Mashelkar,2
Zutshi,2
Wankar,2
Visariya,2
Gurwara,2
Bora,2
Chanchad,2
Tirodkar,2
Uplenchwar,2
Narang,2
Tendulkar,2
Varghese,2
Biswas,2
Vijayrania,2
Subramaniam,2
Jha,2
Udyavar,2
Chaphekar,2
Gaitonde,2
Gavit,2
"Kundra, kunder",2
Dewaikar,2
Tyagi,2
Sirish,2
Siddiqui,2
Faasil,2
Vengsarkar,2
Ambuja,2
Kathiriya,2
Deshpande,2
Kalra,2
Bijlani,2
Gadikar,2
Dayal,2
Mujumdar,2
Mittal,2
Majumdar,2
Ghate,2
Pandey,2
Bhanot,2
Deol,2
Sarja,2
Zariwala,2
Bhathheja,2
Banthiya,2
Kanhe,2
Tiwaskar,2
Laddha,2
Gera,2
Menon,2
Sahni,2
Hasnee,2
Wanjari,2
Jinturkar,2
Wadhawan,2
Vaish,2
Banthia,2
Tahil,2
Sahastrabuddhe,2
Gadgil,2
Kinariwala,2
Walawalakar,2
Rathod,2
Puranik,2
Morea,2
Karkera,2
Vidyarthi,2
Lallad,2
Vaswani,2
Berde,2
Mehrotra,2
Vajpayee,2
Chabbria,2
Velankar,2
Chaurasiya,2
Eidelstein,2
Lichkus,2
Gataullin,2
Bakhovkin,2
Batsevich,2
Makaseev,2
Saksagansky,2
Omelyuk,2
Doino,2
Makhmudov,2
Shalabanov,2
Bakaleiko,2
Lupichev,2
Lezhankin,2
To,2
Gorchakovsky,2
Grigorchikov,2
Teteruk,2
Gribin,2
Jivulin,2
Davidzon,2
Hurtsilava,2
Juravel,2
Abylgaziev,2
Mollo,2
Pelevin,2
Rahov,2
Teterev,2
Nurkaev,2
Lohtin,2
Li,2
Baklagin,2
Hairov,2
Belous,2
Levish,2
Batchish,2
Gulidov,2
Zimonin,2
Tugushev,2
Glezarov,2
Likhodei,2
Bakhchivandzhi,2
Turkin,2
Makhankov,2
Golovatsky,2
Adelung,2
Vedyaskin,2
Gaganov,2
Bairashewski,2
Filipek,2
Gwozdek,2
Ślązak,2
Budny,2
Grzeskiewicz,2
Maslanka,2
Kaluza,2
Zdunowski,2
Jaskolski,2
Dubicki,2
Jez,2
Maroun,2
Tuma,2
Salib,2
Bishara,2
Moghadam,2
Shalhoub,2
Shadid,2
Arian,2
Ghannam,2
Sabbag,2
Daher,2
Kanaan,2
Asghar,2
Kassis,2
Shamoon,2
Atiyeh,2
Seif,2
Gaber,2
Taurani,1
Shivalkar,1
Hingorani,1
Makwana,1
Khemu,1
Singh,1
Krishna,1
Wattal,1
Barot,1
Karia,1
Kottarakkara,1
Pandhripande,1
Sengupta,1
Chitnis,1
Goyal,1
Upponi,1
Yelkar,1
Khosla,1
Zahaldar,1
Rungta,1
Srivastava,1
Jobanputra,1
Srinivasan,1
Jadi,1
Budhisagar,1
Ali,1
Ambani,1
Katoch,1
Potdar,1
Bundela,1
Thackeray,1
Arya,1
Hazarika,1
Kohale,1
Parekh,1
Vincent,1
Jain,1
Daga,1
Bhagwat,1
Bhide,1
Bawre,1
Duddala,1
Oak,1
Patankar,1
Wadhwani,1
Singhania,1
Tiwari,1
Paintal,1
Bhavsar,1
Khurana,1
Jadeja,1
Abraham,1
Suvarna,1
Gowda,1
Nambiyar,1
Saraf,1
Amravatikar,1
Vaze,1
Gulgule,1
Potdukhe,1
Selvan,1
Mundhe,1
Gupta,1
Kankariya,1
Bhowmick,1
Jalan,1
