Surname,Count,Nationality
Veeranna,844,Indian
Chahal,811,Indian
Sahai,448,Indian
Rakhletzky,434,Russian
Mencher,385,Polish
Gassiy,362,Russian
Gniewek,179,Polish
Wasem,175,Arabic
Dubatolov,172,Russian
Ruhlyada,170,Russian
Niemec,148,Polish
Malouf,121,Arabic
Jones,100,English
Golani,97,Indian
Stawski,94,Polish
Winogrodzki,84,Polish
Smith,78,English
Koury,73,Arabic
Darevsky,70,Russian
Williams,67,English
Yakushkin,65,Russian
Botros,64,Arabic
Uppal,63,Indian
Jvirblis,60,Russian
Pakulski,56,Polish
Pimparkar,56,Indian
Atanasyan,55,Russian
Ryzhankov,45,Russian
Davies,45,English
Evans,44,English
Jupikov,42,Russian
Brown,42,English
Kaczka,40,Polish
Rusnak,38,Polish
Esmansky,38,Russian
Taylor,37,English
Naifeh,34,Arabic
Walker,34,English
Anikushin,34,Russian
Sokal,34,Polish
Ullal,34,Indian
Bhargav,32,Indian
Turner,32,English
Zhohin,32,Russian
Johnson,31,English
Roberts,31,English
Thomas,30,English
Astrahankin,30,Russian
Wood,30,English
Jakushev,29,Russian
Rahal,29,Arabic
Hughes,28,English
Mokrinsky,27,Russian
Danyarov,26,Russian
Wilson,26,English
Lewis,25,English
Robinson,25,English
Talari,24,Indian
Clark,23,English
Tannous,23,Arabic
Nader,23,Arabic
Marshall,22,English
Zabek,22,Polish
Tagore,22,Indian
Chlebek,22,Polish
Jackson,22,English
Hadas,21,Indian
Martin,21,English
Morris,21,English
Moore,21,English
Cooper,20,English
Vyas,20,Indian
Edwards,20,English
Thompson,20,English
Jaskulski,20,Polish
Haladzhan,20,Russian
Muttemwar,20,Indian
Hunt,19,English
Hall,19,English
Burton,19,English
Day,19,English
Winograd,19,Polish
Cole,18,English
Young,18,English
Price,18,English
Carter,18,English
Touma,18,Arabic
Thakran,18,Indian
Chmiel,18,Polish
Lee,17,English
Allen,17,English
Miller,17,English
Rogers,17,English
Simpson,17,English
Phillips,17,English
Hart,16,English
White,16,English
Harris,16,English
Glezarov,15,Russian
Mansour,15,Arabic
Scott,15,English
Holmes,15,English
Davis,15,English
Abboud,15,Arabic
James,14,English
Bennett,14,English
Ward,14,English
Morgan,14,English
Knight,14,English
Palmer,14,English
Wojewódzki,14,Polish
Matthews,13,English
Hartley,13,English
Wright,13,English
Clarke,13,English
Powell,13,English
Green,13,English
Sanders,13,English
Harding,13,English
Bailey,13,English
Owen,13,English
Vaze,13,Indian
Mollo,13,Russian
Parker,12,English
Reynolds,12,English
Budny,12,Polish
Baker,12,English
Bakikhanov,12,Russian
Barnes,12,English
Warren,12,English
Shaw,11,English
Cox,11,English
Butler,11,English
Barnett,11,English
King,11,English
Harrison,11,English
Richardson,11,English
Ellis,11,English
Gribanovsky,11,Russian
Watts,11,English
Bernard,11,Polish
Hill,10,English
Saunders,10,English
Newman,10,English
Pearson,10,English
Collins,10,English
Hayes,10,English
Durylin,10,Russian
Pearce,10,English
Guzenkov,10,Russian
Paul,10,Indian
Mason,10,English
Gulevsky,10,Russian
Adamczyk,10,Polish
Brooks,9,English
Armstrong,9,English
Booth,9,English
Mills,9,English
Jenkins,9,English
Briggs,9,English
Lane,9,English
Gordon,9,English
Griffiths,9,English
Broż,9,Polish
Yudovich,9,Russian
Lucas,9,English
Gwozdek,9,Polish
Wyrzyk,9,Polish
Page,9,English
Lallad,9,Indian
Zaantye,9,Indian
Barker,9,English
Saliba,9,Arabic
Shamon,9,Arabic
Andrews,9,English
Pokhlebkin,9,Russian
Ślusarski,9,Polish
Chakravarthy,9,Indian
Russell,8,English
Marsden,8,English
Lambert,8,English
Hudson,8,English
Long,8,English
Nicholson,8,English
Wilkinson,8,English
Asfour,8,Arabic
Rider,8,English
Nuttall,8,English
Hanania,8,Arabic
French,8,English
Newton,8,English
Harvey,8,English
Zaskanov,8,Russian
Platt,8,English
Thornton,8,English
Whitaker,8,English
Webb,8,English
Wells,8,English
Stacey,8,English
Lokhande,8,Indian
Grigorchikov,8,Russian
Blake,8,English
Houghton,8,English
Fletcher,8,English
Skinner,8,English
Sharp,8,English
Elliott,8,English
Kathiriya,8,Indian
Alkov,8,Russian
Halabi,8,Arabic
Dubanowski,8,Polish
Majumdar,8,Indian
Bell,7,English
Beaumont,7,English
Riley,7,English
Nicholls,7,English
Dixon,7,English
Kent,7,English
Hopkins,7,English
Field,7,English
Adams,7,English
Carr,7,English
Berry,7,English
Murray,7,English
Mitchell,7,English
Sparkes,7,English
Kay,7,English
Butterworth,7,English
Howell,7,English
Holt,7,English
Barber,7,English
Pennington,7,English
Chadwick,7,English
Shepherd,7,English
Wheeler,7,English
Guirguis,7,Arabic
Owens,7,English
Dunn,7,English
Chapman,7,English
Nash,7,English
Rees,7,English
Daniels,7,English
Sówka,7,Polish
Plant,7,English
Stone,7,English
Hammond,7,English
Watkins,7,English
Ryan,7,English
Malinowski,7,Polish
Guldreih,7,Russian
Curtis,6,English
Robins,6,English
Wade,6,English
Ireland,6,English
Najjar,6,Arabic
Saksagansky,6,Russian
Browne,6,English
Hale,6,English
Joy,6,English
Ogden,6,English
Bradbury,6,English
Potts,6,English
Barton,6,English
Knowles,6,English
Moss,6,English
Wild,6,English
Chandler,6,English
Harrop,6,English
Gray,6,English
Willis,6,English
Noble,6,English
Douglas,6,English
Mellor,6,English
Dyer,6,English
Heath,6,English
Jarvis,6,English
Eastwood,6,English
Dean,6,English
Neale,6,English
