Surname,Count,Nationality
Chahal,1364,Indian
Veeranna,1348,Indian
Sahai,731,Indian
Rakhletzky,724,Russian
Gassiy,625,Russian
Mencher,593,Polish
Gniewek,348,Polish
Ruhlyada,303,Russian
Dubatolov,291,Russian
Wasem,285,Arabic
Niemec,274,Polish
Golani,200,Indian
Malouf,195,Arabic
Stawski,182,Polish
Koury,146,Arabic
Winogrodzki,136,Polish
Pakulski,131,Polish
Atanasyan,120,Russian
Yakushkin,117,Russian
Jvirblis,111,Russian
Darevsky,101,Russian
Pimparkar,100,Indian
Rusnak,95,Polish
Botros,94,Arabic
Bhargav,90,Indian
Kaczka,88,Polish
Uppal,77,Indian
Jupikov,67,Russian
Esmansky,65,Russian
Tagore,64,Indian
Anikushin,61,Russian
Ullal,59,Indian
Muttemwar,57,Indian
Ryzhankov,51,Russian
Jakushev,51,Russian
Astrahankin,50,Russian
Zhohin,49,Russian
Hadas,48,Indian
Rahal,46,Arabic
Nader,45,Arabic
Mokrinsky,44,Russian
Talari,43,Indian
Naifeh,41,Arabic
Danyarov,40,Russian
Haladzhan,38,Russian
Sokal,38,Polish
Hanania,37,Arabic
Chmiel,36,Polish
Chlebek,36,Polish
Zabek,35,Polish
Vyas,32,Indian
Tannous,31,Arabic
Wojewódzki,29,Polish
Yudovich,28,Russian
Abboud,26,Arabic
Gera,21,Indian
Kathiriya,21,Indian
Winograd,21,Polish
Guldreih,21,Russian
Durylin,20,Russian
Touma,20,Arabic
Bakikhanov,20,Russian
Thakran,18,Indian
Broż,18,Polish
Paul,17,Indian
Asfour,17,Arabic
Zaantye,17,Indian
Dubanowski,17,Polish
Najjar,16,Arabic
Mansour,16,Arabic
Malinowski,15,Polish
Shamon,14,Arabic
Chakravarthy,14,Indian
Lallad,14,Indian
Ślusarski,14,Polish
Saksagansky,14,Russian
Saliba,14,Arabic
Glezarov,13,Russian
Siripurapu,13,Indian
Majumdar,13,Indian
Lokhande,12,Indian
Bukoski,12,Polish
Mollo,12,Russian
Shendel,12,Russian
Gulevsky,12,Russian
Bernard,11,Polish
Guirguis,11,Arabic
Gribanovsky,11,Russian
"Doifode, doiphode",11,Indian
Jaskulski,11,Polish
Maslanka,10,Polish
Tijori,10,Indian
Yudkovich,10,Russian
Baweja,10,Indian
Adamczyk,10,Polish
Filipek,9,Polish
Lupichev,9,Russian
Budny,9,Polish
Shalavin,9,Russian
Pokhlebkin,9,Russian
Vaze,8,Indian
Grigorchikov,8,Russian
Krakowski,8,Polish
Zdunowski,8,Polish
Gwozdek,8,Polish
Zaskanov,7,Russian
Peltsman,7,Russian
Vaish,7,Indian
Das,7,Indian
Chauhan,7,Indian
Eihe,7,Russian
Sitko,7,Polish
Wyrzyk,7,Polish
Daher,7,Arabic
Watane,7,Indian
Guzenkov,7,Russian
Chuhman,6,Russian
Kaloshin,6,Russian
Andreevsky,6,Russian
Kaluza,6,Polish
Jekulin,6,Russian
Atri,6,Indian
Arian,6,Arabic
Bakaleiko,6,Russian
Jaskolski,6,Polish
Koziol,6,Polish
Zhigalin,6,Russian
Hadad,6,Arabic
Shalabanov,6,Russian
Beh,6,Russian
Ryjko,6,Russian
Zheludev,5,Russian
Udyavar,5,Indian
Ślusarczyk,5,Polish
Haidurov,5,Russian
