Surname,Count,Nationality
Halabi,7,Arabic
Gribanovsky,7,Russian
Budny,7,Polish
Zhigalin,7,Russian
"Doifode, doiphode",7,Indian
Baweja,7,Indian
Krakowski,7,Polish
Yudkovich,7,Russian
Andreevsky,7,Russian
Gukovsky,6,Russian
Peltsman,6,Russian
Alkov,6,Russian
Grotus,6,Russian
Mehra,6,Indian
Haidurov,6,Russian
Sitko,6,Polish
Zogby,6,Arabic
Andruhovich,5,Russian
Miheev,5,Russian
Pokhlebkin,5,Russian
Shalabanov,5,Russian
Robustov,5,Russian
Tchapko,5,Russian
Górski,5,Polish
Chauhan,5,Indian
Tanti,5,Indian
Hussainl,5,Indian
Maslanka,5,Polish
Das,5,Indian
Koziol,5,Polish
Jaskolski,5,Polish
Sabbagh,4,Arabic
Król,4,Polish
Chuhman,4,Russian
Abadi,4,Arabic
Kapre,4,Indian
Bakaleiko,4,Russian
Huranov,4,Russian
Vaish,4,Indian
Vijayrania,4,Indian
Hadad,4,Arabic
Gopalan,4,Indian
Ślusarczyk,4,Polish
Diev,4,Russian
Ganim,4,Arabic
Pandher,4,Indian
Gwozdek,4,Polish
Andryukov,4,Russian
Davydchenko,4,Russian
Murtazin,4,Russian
Shamoun,4,Arabic
Sówka,4,Polish
Poplawski,4,Polish
Shamaro,4,Russian
Klimek,4,Polish
Khanolkar,4,Indian
Zaskanov,4,Russian
Attal,4,Indian
Guzenkov,4,Russian
Zhegin,3,Russian
Bahtiev,3,Russian
Yagudin,3,Russian
Jadkevich,3,Russian
Chopra,3,Indian
Endzelin,3,Russian
Kaloshin,3,Russian
Sachan,3,Indian
Marek,3,Polish
Horkin,3,Russian
Ryjko,3,Russian
Vyazovoy,3,Russian
Gomolka,3,Polish
Abylgaziev,3,Russian
Toshniwal,3,Indian
Wadhawa,3,Indian
Qureshi,3,Arabic
Walia,3,Indian
Jagoda,3,Polish
Gramenitsky,3,Russian
Adabash,3,Russian
Chuho,3,Russian
Bosko,3,Polish
Beh,3,Russian
Nambiar,3,Indian
Said,3,Arabic
Piontek,3,Polish
Andrysiak,3,Polish
Cham,3,Arabic
Yanibekov,3,Russian
Kalwani,3,Indian
Shalhoub,3,Arabic
Barua,3,Indian
Gulichev,3,Russian
Adamczak,3,Polish
Vakichev,3,Russian
Ingle,3,Indian
Habibulaev,3,Russian
Mikheenkov,3,Russian
Smolák,3,Polish
Mukke,3,Russian
Tempalli,3,Indian
Hooda,3,Indian
Assaf,3,Arabic
Bakhturin,3,Russian
Bora,2,Indian
Adonts,2,Russian
Nahas,2,Arabic
Jornyak,2,Russian
Waradpande,2,Indian
Bobienski,2,Polish
Ajnikov,2,Russian
Martyuk,2,Russian
Valecha,2,Indian
Ghai,2,Indian
Ghui,2,Indian
Żuraw,2,Polish
Zhardetsky,2,Russian
Filipowski,2,Polish
Potdukhe,2,Indian
Katsepov,2,Russian
Ślązak,2,Polish
"Kundra, kunder",2,Indian
Kalb,2,Arabic
Vypolzov,2,Russian
Wronski,2,Polish
Altshuller,2,Russian
Shelyakin,2,Russian
Awalishwili,2,Russian
Ray,2,Indian
Sonowal,2,Indian
Janmeja,2,Indian
Bhushan,2,Indian
Abulmambetoff,2,Russian
Gaganov,2,Russian
Bajev,2,Russian
Baboshin,2,Russian
Stolarz,2,Polish
Ambekar,2,Indian
Tchekhlakovsky,2,Russian
Vanjula,2,Russian
Udyavar,2,Indian
Vakulsky,2,Russian
Tsalko,2,Russian
Zielinski,2,Polish
Mokronosov,2,Russian
Walentowicz,2,Polish
Nawre,2,Indian
Jikov,2,Russian
Thuse,2,Indian
Baidukov,2,Russian
Bajwa,2,Indian
Liverovsky,2,Russian
Gowda,2,Indian
Bhatia,2,Indian
Amari,2,Arabic
Lyskin,2,Russian
Gorchakovsky,2,Russian
Mongia,2,Indian
Mozdzierz,2,Polish
Granikov,2,Russian
Bishara,2,Arabic
Shah,2,Indian
Gerasimovsky,2,Russian
Zhukov,2,Russian
Lote,2,Indian
Kurup,2,Indian
Kansal,2,Indian
Agoev,2,Russian
Likhodei,2,Russian
Jez,2,Polish
Ghannam,2,Arabic
Kassis,2,Arabic
Pitaevsky,1,Russian
Zhekulin,1,Russian
Jahaev,1,Russian
Starek,1,Polish
Doino,1,Russian
Khopkar,1,Indian
Fabrikant,1,Russian
Tak,1,Indian
Turkin,1,Russian
Gudima,1,Russian
Tapaniya,1,Indian
Maheshwari,1,Indian
Shalko,1,Russian
Shening,1,Russian
Gadekar,1,Indian
Wojewódka,1,Polish
Poogelman,1,Russian
Indoria,1,Indian
Wagle,1,Indian
Babosov,1,Russian
Sierzant,1,Polish
Volsky,1,Russian
Yaburov,1,Russian
Kamiński,1,Polish
Warsi,1,Indian
Khouri,1,Arabic
Gohad,1,Indian
Muzhdabaev,1,Russian
Guzner,1,Russian
Upadhye,1,Indian
Szczepanski,1,Polish
Babariya,1,Indian
Kava,1,Polish
Naser,1,Arabic
Kosmatka,1,Polish
Sokolowski,1,Polish
Chuhlomin,1,Russian
Tuganov,1,Russian
Zite,1,Indian
Abelyan,1,Russian
Belotserkovets,1,Russian
Dashmunshi,1,Indian
Toor,1,Indian
Jankilevsky,1,Russian
Absalyamov,1,Russian
To,1,Russian
Lagadapati,1,Indian
Mule,1,Indian
Eknath,1,Indian
Juneja,1,Indian
Maitra,1,Indian
Khadse,1,Indian
Sonolikar,1,Indian
Sonawane,1,Indian
Laddha,1,Indian
Omkareshwar,1,Indian
Sen,1,Indian
Chaurasiya,1,Indian
Tiwari,1,Indian
Kher,1,Indian
Gadikar,1,Indian
Abraham,1,Indian
Parekh,1,Indian
Parab,1,Indian
Unhale,1,Indian
Naudiyal,1,Indian
Patil,1,Indian
Vij,1,Indian
Chedge,1,Indian
Sahastrabuddhe,1,Indian
Sekhri,1,Indian
Raykantiwar,1,Indian
Dhumale,1,Indian
Karwande,1,Indian
Premji,1,Indian
Adarchenko,1,Russian
Tsalaban,1,Russian
Balaguroff,1,Russian
Ilyutenko,1,Russian
Ebralidze,1,Russian
Ryjkin,1,Russian
Getta,1,Russian
Hatskevich,1,Russian
Mindibekov,1,Russian
Gribanov,1,Russian
Abrosimov,1,Russian
Uzhentsev,1,Russian
Marholenko,1,Russian
Ryjak,1,Russian
Pokhlebaev,1,Russian
Uchitel,1,Russian
Abdrashitov,1,Russian
Bajanoff,1,Russian
Vorotnikov,1,Russian
Hudik,1,Russian
Abzyaparov,1,Russian
Emelianov,1,Russian
Imendaev,1,Russian
Bestemyanov,1,Russian
Gachinsky,1,Russian
Baglanoff,1,Russian
Haziahmetov,1,Russian
Teteruk,1,Russian
Mikhailin,1,Russian
Horanov,1,Russian
Ponomarenko,1,Russian
Gau,1,Russian
Zasyad'ko,1,Russian
Mstislavets,1,Russian
Vilgelminin,1,Russian
Bukowski,1,Polish
Mikolajczak,1,Polish
Auttenberg,1,Polish
Rudawski,1,Polish
Szwedko,1,Polish
Czajka,1,Polish
Rutkowski,1,Polish
Baz,1,Arabic
Samaha,1,Arabic
Moghadam,1,Arabic
Maroun,1,Arabic
Haddad,1,Arabic
Boulos,1,Arabic
Safar,1,Arabic
