Surname,Count,Nationality
Gwozdek,12,Polish
Zaskanov,12,Russian
Das,12,Indian
Yudovich,11,Russian
Ryjko,11,Russian
Halabi,11,Arabic
Lokhande,11,Indian
Gribanov,11,Russian
Zhigalin,10,Russian
Adamczyk,10,Polish
Najjar,10,Arabic
Piontek,10,Polish
Kathiriya,10,Indian
Atri,9,Indian
Ślusarczyk,9,Polish
Pokhlebkin,9,Russian
Andreevsky,9,Russian
Gera,8,Indian
Bukoski,8,Polish
Górski,8,Polish
Haidurov,8,Russian
Turkin,8,Russian
Zogby,8,Arabic
Tijori,8,Indian
Zdunowski,8,Polish
Attal,8,Indian
Gopalan,7,Indian
Hughes,7,English
Shalabanov,7,Russian
Alkov,7,Russian
Daher,7,Arabic
Saliba,7,Arabic
Tchapko,7,Russian
Siripurapu,7,Indian
Jahaev,7,Russian
Murtazin,7,Russian
Barua,7,Indian
Awalishwili,7,Russian
Assaf,7,Arabic
Bossley,6,English
Miheev,6,Russian
Klimek,6,Polish
Jaskolski,6,Polish
Eihe,6,Russian
Yudkovich,6,Russian
Brady,6,English
Zhegin,6,Russian
Peltsman,6,Russian
Mundi,6,Indian
Gowda,6,Indian
Janowski,6,Polish
Ashley,6,English
Rudawski,6,Polish
Sarkis,6,Arabic
Doino,5,Russian
Tanti,5,Indian
Lezhankin,5,Russian
Mikhail,5,Arabic
Evans,5,English
Yaikbaev,5,Russian
Horkin,5,Russian
Shalavin,5,Russian
Pandher,5,Indian
Budny,5,Polish
Neverovsky,5,Russian
Saksagansky,5,Russian
Buckby,5,English
Essa,5,Arabic
Yaburov,4,Russian
Matsuev,4,Russian
Symonds,4,English
Jez,4,Polish
Shamoun,4,Arabic
"Doifode, doiphode",4,Indian
Gomolka,4,Polish
Agadjanyan,4,Russian
Gribachev,4,Russian
Kaloshin,4,Russian
Piatek,4,Polish
Garretty,4,English
Bernard,4,Polish
Kurup,4,Indian
Adonts,4,Russian
Amari,4,Arabic
Mehra,4,Indian
Bartosz,4,Polish
Lepihov,4,Russian
Andrysiak,4,Polish
Bryan,4,English
Ingle,4,Indian
Baburin,4,Russian
Gau,4,Russian
Andryukov,4,Russian
Beh,4,Russian
Chuhman,4,Russian
Wadhawa,4,Indian
Stolarz,4,Polish
Sokolowski,4,Polish
Kachkaev,3,Russian
Gaganov,3,Russian
Zharkov,3,Russian
Thorn,3,English
Kowalski,3,Polish
Boutros,3,Arabic
Antar,3,Arabic
Hatskevich,3,Russian
Barnes,3,English
Hooda,3,Indian
Costello,3,English
Ryjkin,3,Russian
Sarraf,3,Arabic
Khanolkar,3,Indian
Bora,3,Indian
Lohtin,3,Russian
Muzhdabaev,3,Russian
Sadowski,3,Polish
Rempler,3,Russian
D'Arcy,3,English
Shadid,3,Arabic
Hadad,3,Arabic
Skala,3,Polish
Vakulsky,3,Russian
Horanov,3,Russian
Ellams,3,English
Altshuller,3,Russian
Marek,3,Polish
Adams,3,English
Darbyshire,3,English
Gukovsky,3,Russian
Nischol,3,Indian
Liverovsky,3,Russian
Fistal,3,Russian
Indulkar,3,Indian
Ghannam,3,Arabic
Palande,3,Indian
Abulmambetoff,3,Russian
Dedhia,2,Indian
Gambhir,2,Indian
Mule,2,Indian
Twiss,2,English
Nugaibekov,2,Russian
Habibulaev,2,Russian
Maalouf,2,Arabic
Vindman,2,Russian
Williams,2,English
Bee,2,English
Mason,2,English
Hussainl,2,Indian
Jekulin,2,Russian
Vasudevan,2,Indian
Hartley,2,English
Bakshi,2,Indian
Abhyankar,2,Indian
Tak,2,Indian
Dubicki,2,Polish
Martyushev,2,Russian
Wadhva,2,Indian
Pasternack,2,Polish
Bagmewski,2,Russian
Yakhno,2,Russian
Hannant,2,English
Rakhlin,2,Russian
Beer,2,English
Getta,2,Russian
Adabash,2,Russian
Janda,2,Polish
Laughton,2,English
Dopiro,2,Russian
Starek,2,Polish
Death,2,English
Iragavarapu,2,Indian
McGwire,2,English
Thorvi,2,Indian
Khouri,2,Arabic
Chukhnovsky,2,Russian
Kosmatka,2,Polish
Agrenev,2,Russian
Jadkevich,2,Russian
Huranov,2,Russian
Rikhter,2,Russian
Modi,2,Indian
Parekh,2,Indian
Sen,2,Indian
Bairamukov,2,Russian
Deodhar,2,Indian
Warsi,2,Indian
Baturov,2,Russian
Saraf,2,Indian
Carr,2,English
Shendel,2,Russian
Somerville,2,English
Lagadapati,2,Indian
Bestuzhev,2,Russian
Sitko,2,Polish
Walentowicz,2,Polish
Sonawane,2,Indian
Skipper,2,English
Wazalwar,2,Indian
Pandya,2,Indian
Elentuh,2,Russian
Bawarin,2,Russian
Otletov,2,Russian
Janovsky,2,Russian
Tsalaban,2,Russian
Bahtiev,2,Russian
Sówka,2,Polish
Spence,2,English
Abrosimov,2,Russian
Averbuch,2,Russian
Baker,2,English
Baz,2,Arabic
Zhilkin,2,Russian
Ślązak,2,Polish
Poplawski,2,Polish
Grotus,2,Russian
Auttenberg,2,Polish
Garnar,2,English
Kalb,2,Arabic
Robustov,2,Russian
Mendon,2,Indian
Chaurasiya,2,Indian
Deora,2,Indian
Dijin,2,Russian
Chuho,2,Russian
Lyskin,2,Russian
Muzychka,2,Russian
Wojewódka,2,Polish
Kamiński,2,Polish
Filipek,2,Polish
Nosek,2,Polish
Haddad,2,Arabic
Abadi,2,Arabic
Katsepov,1,Russian
Sabbagh,1,Arabic
Gramenitsky,1,Russian
Makuha,1,Russian
Maitra,1,Indian
Shammas,1,Arabic
Qureshi,1,Arabic
Chintawar,1,Indian
Teteruk,1,Russian
"Pavri, pawri",1,Indian
Omkareshwar,1,Indian
Vakulenko,1,Russian
Avksentiev,1,Russian
Safar,1,Arabic
Kassis,1,Arabic
Bakhturin,1,Russian
Chalykh,1,Russian
Luthra,1,Indian
Ilyuhin,1,Russian
Sidhu,1,Indian
Shalko,1,Russian
Halyapin,1,Russian
Bakurov,1,Russian
Tiwari,1,Indian
Jakubovich,1,Russian
Vij,1,Indian
Shahane,1,Indian
Jabykin,1,Russian
Zelensky,1,Russian
Hagavane,1,Indian
Zheludev,1,Russian
Ennikeev,1,Russian
Bibishev,1,Russian
Gosain,1,Indian
Bakunoff,1,Russian
Jones,1,English
Arian,1,Arabic
Schepin,1,Russian
Gulidov,1,Russian
Yakhimovich,1,Russian
Grosvenor,1,English
Bafna,1,Indian
Paling,1,English
Tippett,1,English
Serafin,1,Polish
Mingazetdinov,1,Russian
Wargantiwar,1,Indian
Gough,1,English
Hopperton,1,English
Vaskov,1,Russian
Waradpande,1,Indian
Granov,1,Russian
Maksimychev,1,Russian
Zielinski,1,Polish
Lobo,1,Indian
Abdank-kossovsky,1,Russian
Żuraw,1,Polish
Drozdovsky,1,Russian
Gubbins,1,English
Zhirdetsky,1,Russian
Richardson,1,English
Czajka,1,Polish
Pajitnov,1,Russian
Patra,1,Indian
Marholenko,1,Russian
Chartorijsky,1,Russian
Haziahmetov,1,Russian
Tikhy,1,Russian
Jakunichev,1,Russian
Bakaleiko,1,Russian
Ali,1,Indian
Fairhall,1,English
Vilgelminin,1,Russian
Troinitsky,1,Russian
Jenner,1,English
Horoshavtsev,1,Russian
Justice,1,English
Khoury,1,Arabic
Unnikrishnan,1,Indian
Poogelman,1,Russian
Luhovitsky,1,Russian
Naik,1,Indian
Upadhye,1,Indian
Agarkar,1,Indian
Jhathar,1,Indian
Thapar,1,Indian
Oak,1,Indian
Udyavar,1,Indian
Gohad,1,Indian
Tope,1,Indian
"Kundra, kunder",1,Indian
Yerukola,1,Indian
Sonowal,1,Indian
Ghai,1,Indian
Jagtap,1,Indian
Watane,1,Indian
Saxena,1,Indian
Talwar,1,Indian
Gadre,1,Indian
Bajaj,1,Indian
Thombre,1,Indian
Shikhawat,1,Indian
Tempalli,1,Indian
Janmeja,1,Indian
Mittal,1,Indian
Nakhate,1,Indian
Sachan,1,Indian
Makhija,1,Indian
Guha,1,Indian
Toshniwal,1,Indian
Kuchibhotla,1,Indian
Rahane,1,Indian
Raykantiwar,1,Indian
Yagudin,1,Russian
Gorchakovsky,1,Russian
Gorskov,1,Russian
Hanzhin,1,Russian
Mliss,1,Russian
Andryuschenko,1,Russian
Hamikoev,1,Russian
Yankov,1,Russian
Mukke,1,Russian
Jakimychev,1,Russian
Tsarikaev,1,Russian
Abaziev,1,Russian
Onkov,1,Russian
Andruhovich,1,Russian
Zhurbin,1,Russian
Bagler,1,Russian
Luriya,1,Russian
Renkevich,1,Russian
Abelyan,1,Russian
Makhankov,1,Russian
Uchitel,1,Russian
Yatzyk,1,Russian
Noskin,1,Russian
Agoev,1,Russian
Abzyaparov,1,Russian
Ageenko,1,Russian
Bestujev-ryumin,1,Russian
Shirmanov,1,Russian
Vitryansky,1,Russian
Kabalin,1,Russian
Gulichev,1,Russian
Grosfeld,1,Russian
Ilyakhin,1,Russian
Zavorin,1,Russian
Tchekhlakovsky,1,Russian
Mokronosov,1,Russian
Davydchenko,1,Russian
Abudikhin,1,Russian
Yambaev,1,Russian
Zozrov,1,Russian
Jatsunov,1,Russian
Emelianov,1,Russian
Yuzefov,1,Russian
Maslanka,1,Polish
Smolák,1,Polish
Szczepanski,1,Polish
Adamczak,1,Polish
Fabian,1,Polish
Bobienski,1,Polish
Górka,1,Polish
Majewski,1,Polish
Filipowski,1,Polish
Jedynak,1,Polish
Kanaan,1,Arabic
Ganem,1,Arabic
Said,1,Arabic
Cham,1,Arabic
Mifsud,1,Arabic
