Surname,Count,Nationality
Veeranna,1566,Indian
Chahal,1409,Indian
Rakhletzky,762,Russian
Sahai,756,Indian
Gassiy,680,Russian
Mencher,676,Polish
Ruhlyada,335,Russian
Gniewek,305,Polish
Wasem,275,Arabic
Dubatolov,274,Russian
Niemec,241,Polish
Malouf,218,Arabic
Golani,192,Indian
Stawski,172,Polish
Yakushkin,147,Russian
Winogrodzki,144,Polish
Koury,144,Arabic
Darevsky,121,Russian
Atanasyan,117,Russian
Uppal,111,Indian
Botros,106,Arabic
Jvirblis,97,Russian
Pakulski,96,Polish
Pimparkar,95,Indian
Anikushin,89,Russian
Ryzhankov,79,Russian
Rusnak,76,Polish
Zhohin,76,Russian
Kaczka,74,Polish
Esmansky,74,Russian
Rahal,73,Arabic
Jupikov,70,Russian
Bhargav,66,Indian
Astrahankin,58,Russian
Ullal,56,Indian
Naifeh,48,Arabic
Nader,45,Arabic
Sokal,45,Polish
Wojewódzki,44,Polish
Muttemwar,43,Indian
Zabek,42,Polish
Danyarov,38,Russian
Chlebek,38,Polish
Hadas,37,Indian
Mokrinsky,37,Russian
Tagore,37,Indian
Talari,37,Indian
Haladzhan,33,Russian
Jakushev,32,Russian
Hanania,30,Arabic
Baweja,28,Indian
Chakravarthy,27,Indian
Chmiel,26,Polish
Tannous,25,Arabic
Abboud,24,Arabic
Asfour,23,Arabic
Shamon,23,Arabic
Bakikhanov,22,Russian
Mansour,21,Arabic
Thakran,21,Indian
Zaantye,19,Indian
Broż,18,Polish
Durylin,18,Russian
Lupichev,18,Russian
Majumdar,18,Indian
Touma,17,Arabic
Vyas,17,Indian
Gwozdek,16,Polish
Lokhande,16,Indian
Dubanowski,16,Polish
Miheev,16,Russian
Paul,16,Indian
Winograd,16,Polish
Wyrzyk,15,Polish
Alkov,15,Russian
Das,15,Indian
Jaskulski,15,Polish
Gera,15,Indian
Saliba,15,Arabic
Ślusarski,15,Polish
Gulevsky,14,Russian
Kaluza,14,Polish
Saksagansky,14,Russian
Najjar,14,Arabic
Gribanovsky,13,Russian
Yudovich,13,Russian
Krakowski,13,Polish
Adamczyk,12,Polish
Malinowski,12,Polish
Vaze,11,Indian
Jekulin,11,Russian
Grigorchikov,10,Russian
Andruhovich,10,Russian
Glezarov,10,Russian
Baburin,9,Russian
Sen,9,Indian
Mollo,9,Russian
Adamczak,9,Polish
Abadi,9,Arabic
Atri,9,Indian
Murtazin,8,Russian
Guldreih,8,Russian
Lallad,8,Indian
Halabi,8,Arabic
Tijori,8,Indian
Zaskanov,8,Russian
Stolarz,7,Polish
Chuhman,7,Russian
Rzhavinsky,7,Russian
Khanolkar,7,Indian
Eihe,6,Russian
Abulmambetoff,6,Russian
Zawisza,6,Polish
Budny,6,Polish
Bakurov,6,Russian
Marszałek,6,Polish
Grotus,6,Russian
Gukovsky,6,Russian
Wadhawa,6,Indian
Shamoun,5,Arabic
Zheludev,5,Russian
Gorskov,5,Russian
Assaf,5,Arabic
Ryjko,5,Russian
Maslanka,5,Polish
Sarkis,5,Arabic
Ślusarczyk,5,Polish
Attal,5,Indian
Shendel,5,Russian
Khouri,5,Arabic
Kalb,5,Arabic
Sierzant,5,Polish
Siripurapu,5,Indian
Bukoski,5,Polish
Skala,5,Polish
Andreevsky,5,Russian
Kowalski,5,Polish
Beh,5,Russian
Yudkovich,5,Russian
Zhegin,5,Russian
Zdunowski,5,Polish
Jahaev,4,Russian
Lis,4,Polish
Gerasimovsky,4,Russian
Guzenkov,4,Russian
Król,4,Polish
Said,4,Arabic
Maheshwari,4,Indian
Gomolka,4,Polish
Abzyaparov,4,Russian
Maroun,4,Arabic
Chauhan,4,Indian
Piontek,4,Polish
Pokhlebkin,4,Russian
Marholenko,4,Russian
Habibulaev,4,Russian
Sówka,4,Polish
Guirguis,4,Arabic
Vilgelminin,4,Russian
Jez,4,Polish
Barua,4,Indian
Gulichev,4,Russian
Tanti,4,Indian
Baz,4,Arabic
Andryukov,4,Russian
Chepurnoy,4,Russian
Mongia,4,Indian
Baturov,4,Russian
Bernard,4,Polish
Vij,3,Indian
Daher,3,Arabic
Bakhturin,3,Russian
Bakaleiko,3,Russian
Mozdzierz,3,Polish
Mittal,3,Indian
Adonts,3,Russian
Yaikbaev,3,Russian
Haidurov,3,Russian
Tapaniya,3,Indian
Ryjkin,3,Russian
Bakholdin,3,Russian
Srivastava,3,Indian
Hatskevich,3,Russian
Zhevanov,3,Russian
Watane,3,Indian
Horkin,3,Russian
"Doifode, doiphode",3,Indian
Marek,3,Polish
Robustov,3,Russian
Jhathar,3,Indian
Arya,3,Indian
"Kundra, kunder",3,Indian
Gowda,3,Indian
Koziol,3,Polish
Bazzi,3,Arabic
Gupte,3,Indian
Hussainl,3,Indian
Shalavin,3,Russian
Gribanov,3,Russian
Mule,3,Indian
Shalabanov,3,Russian
Fabrikant,3,Russian
Belotserkovets,3,Russian
Horanov,3,Russian
Pandher,3,Indian
Tempalli,3,Indian
Boutros,3,Arabic
Kathiriya,3,Indian
Klimek,3,Polish
Teteruk,2,Russian
Warszawski,2,Polish
Lichkus,2,Russian
Sitko,2,Polish
Bukowski,2,Polish
Davlyatov,2,Russian
Yanibekov,2,Russian
Tsai,2,Russian
Davydchenko,2,Russian
Sachan,2,Indian
Ślązak,2,Polish
Zogby,2,Arabic
Ryjak,2,Russian
Sekhri,2,Indian
Yuhotsky,2,Russian
Batunov,2,Russian
Faen,2,Russian
Bangre,2,Indian
Elesin,2,Russian
Yaburov,2,Russian
Gorecki,2,Polish
Slaski,2,Polish
Naser,2,Arabic
Sokolowski,2,Polish
Wadhva,2,Indian
Glazychev,2,Russian
Dixit,2,Indian
Dzhisev,2,Russian
Poplawski,2,Polish
Starek,2,Polish
Shalhoub,2,Arabic
Balaguroff,2,Russian
Abhyankar,2,Indian
Chartorijsky,2,Russian
Sapra,2,Indian
Chuhlov,2,Russian
Gulidov,2,Russian
Abdulhabirov,2,Russian
Dubicki,2,Polish
Baidukov,2,Russian
Likhodei,2,Russian
Tchekhlakovsky,2,Russian
Chaurasiya,2,Indian
Tseiner,2,Russian
Gau,2,Russian
Grosfeld,2,Russian
Grzeskiewicz,2,Polish
Gajos,2,Polish
Maly,2,Polish
Zhigalin,2,Russian
Chopra,2,Indian
Holomeev,2,Russian
Sandhu,2,Indian
Rudawski,2,Polish
Verghese,2,Indian
Kosmatka,2,Polish
Hadad,2,Arabic
Faasil,2,Indian
Shalko,2,Russian
Anchan,2,Indian
Patil,2,Indian
Czajka,2,Polish
Haesh,2,Russian
Upadhye,2,Indian
Haziahmetov,2,Russian
Tahan,2,Arabic
Isa,2,Arabic
Kozlowski,2,Polish
Pandhripande,2,Indian
Lezhankin,2,Russian
Udyavar,2,Indian
Omkareshwar,2,Indian
Gopalan,2,Indian
Zhukov,2,Russian
Fistal,2,Russian
Tsalko,2,Russian
Gorchakovsky,2,Russian
Niemczyk,2,Polish
Djeladze,1,Russian
Maitra,1,Indian
Yanshin,1,Russian
Ruhimovich,1,Russian
Imanov,1,Russian
Yakhimovich,1,Russian
Imendaev,1,Russian
Thapar,1,Indian
Bodhankar,1,Indian
Tekchandani,1,Indian
Mihailitsyn,1,Russian
Sonowal,1,Indian
Portsevsky,1,Russian
Doino,1,Russian
Kassab,1,Arabic
Tulnikov,1,Russian
Dongre,1,Indian
Tahilramani,1,Indian
Ilyutenko,1,Russian
Jikov,1,Russian
Sokolofsky,1,Polish
Jiganov,1,Russian
Hanzhin,1,Russian
Jujlev,1,Russian
Jatsunov,1,Russian
Alytsky,1,Russian
Khopkar,1,Indian
Lohtin,1,Russian
Tokarev,1,Russian
Kale,1,Indian
Khoury,1,Arabic
Mifsud,1,Arabic
Kassis,1,Arabic
Pitaevsky,1,Russian
Bektimirov,1,Russian
Arian,1,Arabic
Tak,1,Indian
Manak,1,Indian
Dewaikar,1,Indian
Nazari,1,Arabic
Ajnikov,1,Russian
Auttenberg,1,Polish
Khadse,1,Indian
Cham,1,Arabic
Tuma,1,Arabic
Makhankov,1,Russian
Szweda,1,Polish
Veselov,1,Russian
Thota,1,Indian
Kaloshin,1,Russian
Patekar,1,Indian
Unhale,1,Indian
Luthra,1,Indian
Issa,1,Arabic
Enikolopov,1,Russian
Abisaloff,1,Russian
Janda,1,Polish
Turkin,1,Russian
Bibishev,1,Russian
Jikin,1,Russian
Pasternack,1,Polish
Channe,1,Indian
Shahane,1,Indian
Maloof,1,Arabic
Zende,1,Indian
Modak,1,Indian
Chintawar,1,Indian
Tilak,1,Indian
Toshniwal,1,Indian
Vasudevan,1,Indian
Mundhe,1,Indian
Fotedar,1,Indian
Nerurkar,1,Indian
Fadikar,1,Indian
Raykantiwar,1,Indian
Chotai,1,Indian
Yelimeli,1,Indian
Tahil,1,Indian
Kuchibhotla,1,Indian
Wazalwar,1,Indian
Kurup,1,Indian
Talwar,1,Indian
Nawre,1,Indian
Gadre,1,Indian
Jhawar,1,Indian
Ahluwalia,1,Indian
Gosain,1,Indian
Vijayrania,1,Indian
Kukkar,1,Indian
Velichansky,1,Russian
Portyanik,1,Russian
Avalishvili,1,Russian
Yagudin,1,Russian
Vaginov,1,Russian
Lihodeev,1,Russian
Uchitel,1,Russian
Vindman,1,Russian
Esaulov,1,Russian
Marievsky,1,Russian
Agadjanyan,1,Russian
Abudikhin,1,Russian
Jakubovich,1,Russian
Vakulenko,1,Russian
Liverovsky,1,Russian
Atyashkin,1,Russian
Abylgaziev,1,Russian
Abaziev,1,Russian
Gorfunkel,1,Russian
Yamaltdinov,1,Russian
Pyschev,1,Russian
Lupandin,1,Russian
Dankov,1,Russian
Tuganov,1,Russian
Horoshavtsev,1,Russian
Billert,1,Russian
Zimnuhov,1,Russian
Tsalaban,1,Russian
Jadkevich,1,Russian
Levish,1,Russian
Modestov,1,Russian
Adabash,1,Russian
Jaskolski,1,Polish
Górski,1,Polish
Filipek,1,Polish
Majewski,1,Polish
Fabian,1,Polish
Smolák,1,Polish
Kamiński,1,Polish
Kedzierski,1,Polish
Bitar,1,Arabic
Mustafa,1,Arabic
Essa,1,Arabic
Asghar,1,Arabic
