Surname,Count,Nationality
Veeranna,1627,Indian
Chahal,1583,Indian
Rakhletzky,891,Russian
Sahai,837,Indian
Mencher,790,Polish
Gassiy,695,Russian
Ruhlyada,391,Russian
Wasem,378,Arabic
Gniewek,360,Polish
Niemec,302,Polish
Dubatolov,283,Russian
Malouf,246,Arabic
Golani,217,Indian
Stawski,201,Polish
Yakushkin,176,Russian
Winogrodzki,174,Polish
Koury,173,Arabic
Darevsky,148,Russian
Pimparkar,125,Indian
Atanasyan,123,Russian
Pakulski,119,Polish
Kaczka,113,Polish
Uppal,107,Indian
Jvirblis,104,Russian
Botros,96,Arabic
Rusnak,95,Polish
Jupikov,90,Russian
Ullal,88,Indian
Bhargav,79,Indian
Tagore,76,Indian
Talari,71,Indian
Esmansky,70,Russian
Zabek,67,Polish
Anikushin,64,Russian
Ryzhankov,59,Russian
Nader,57,Arabic
Rahal,57,Arabic
Muttemwar,56,Indian
Zhohin,54,Russian
Naifeh,52,Arabic
Jakushev,50,Russian
Astrahankin,47,Russian
Mokrinsky,45,Russian
Danyarov,37,Russian
Jaskulski,36,Polish
Sokal,34,Polish
Chlebek,33,Polish
Haladzhan,33,Russian
Chmiel,31,Polish
Mansour,31,Arabic
Winograd,31,Polish
Thakran,31,Indian
Vyas,31,Indian
Ślusarski,30,Polish
Lupichev,30,Russian
Gulevsky,29,Russian
Hanania,28,Arabic
Baweja,28,Indian
Hadas,28,Indian
Abboud,27,Arabic
Broż,26,Polish
Wyrzyk,25,Polish
Wojewódzki,25,Polish
Zaantye,24,Indian
Vaze,24,Indian
Chakravarthy,24,Indian
Tannous,23,Arabic
Krakowski,21,Polish
Adamczyk,20,Polish
Dubanowski,20,Polish
Touma,19,Arabic
Bakikhanov,19,Russian
Paul,19,Indian
Grigorchikov,19,Russian
Gribanovsky,19,Russian
Lallad,18,Indian
Durylin,18,Russian
Guirguis,18,Arabic
Das,18,Indian
Guldreih,16,Russian
Tijori,16,Indian
Guzenkov,16,Russian
Asfour,15,Arabic
Gribanov,14,Russian
Gwozdek,14,Polish
Zaskanov,14,Russian
Glezarov,14,Russian
Alkov,13,Russian
Yudovich,13,Russian
Saksagansky,13,Russian
Kaluza,12,Polish
Miheev,12,Russian
Atri,12,Indian
Ślusarczyk,12,Polish
Majumdar,12,Indian
Shamon,12,Arabic
Gomolka,11,Polish
Shalabanov,11,Russian
Saliba,11,Arabic
Shalhoub,10,Arabic
Kathiriya,10,Indian
Klimek,10,Polish
Bukoski,10,Polish
Marholenko,10,Russian
Lokhande,9,Indian
Adonts,9,Russian
Halabi,9,Arabic
Tchapko,9,Russian
Malinowski,9,Polish
Robustov,9,Russian
Najjar,9,Arabic
Assaf,8,Arabic
Sarkis,8,Arabic
Stolarz,8,Polish
Gera,8,Indian
Jahaev,8,Russian
Kurup,8,Indian
Budny,8,Polish
Mollo,8,Russian
Shamoun,8,Arabic
Ryjko,8,Russian
Haidurov,8,Russian
Khanolkar,7,Indian
Shalko,7,Russian
Górski,7,Polish
Murtazin,7,Russian
Hannant,7,English
Hagavane,7,Indian
Zdunowski,7,Polish
Zhegin,7,Russian
Andryukov,7,Russian
Shendel,7,Russian
Piontek,7,Polish
Buckby,6,English
Shalavin,6,Russian
Andrysiak,6,Polish
Andreevsky,6,Russian
Beh,6,Russian
Baburin,6,Russian
Barnes,6,English
Dubicki,6,Polish
Tanti,6,Indian
Daher,6,Arabic
Zhigalin,6,Russian
Ashley,5,English
Wargantiwar,5,Indian
Garretty,5,English
Brady,5,English
Yudkovich,5,Russian
Sabbagh,5,Arabic
Gopalan,5,Indian
Sen,5,Indian
"Kundra, kunder",5,Indian
Turkin,5,Russian
Yaburov,5,Russian
Hadad,5,Arabic
"Doifode, doiphode",5,Indian
Jekulin,5,Russian
Hughes,5,English
Sokolowski,5,Polish
Yaikbaev,5,Russian
Danichkin,5,Russian
Matsuev,5,Russian
Mundi,5,Indian
Horkin,5,Russian
Lezhankin,5,Russian
Hatskevich,5,Russian
Kalb,4,Arabic
Liverovsky,4,Russian
Ellams,4,English
Baker,4,English
Bernard,4,Polish
Apture,4,Indian
Vindman,4,Russian
Fairhall,4,English
Gaganov,4,Russian
Eihe,4,Russian
Piatek,4,Polish
Skipper,4,English
Neverovsky,4,Russian
Yakhimovich,4,Russian
Garnar,4,English
Essa,4,Arabic
Wadhawa,4,Indian
Janowski,4,Polish
Beer,4,English
Mule,4,Indian
Pandher,4,Indian
Paling,4,English
Zogby,4,Arabic
Attal,4,Indian
Indulkar,4,Indian
Tempalli,4,Indian
Abulmambetoff,4,Russian
Siripurapu,4,Indian
Sonowal,3,Indian
Altshuller,3,Russian
Emelianov,3,Russian
Gubbins,3,English
Darbyshire,3,English
Sówka,3,Polish
Shadid,3,Arabic
Tak,3,Indian
Symonds,3,English
Kassis,3,Arabic
Janda,3,Polish
Hartley,3,English
Likhodei,3,Russian
Arian,3,Arabic
Gulichev,3,Russian
Grosvenor,3,English
Mason,3,English
Costello,3,English
Lines,3,English
Bee,3,English
Bestuzhev,3,Russian
Hardwick,3,English
Adams,3,English
Grotus,3,Russian
Eidman,3,Russian
Iragavarapu,3,Indian
Skelton,3,English
Bryan,3,English
Ghannam,3,Arabic
Vilgelminin,3,Russian
Wadhva,3,Indian
Twiss,3,English
Gau,3,Russian
Kansal,3,Indian
Lyskin,3,Russian
Filipowski,3,Polish
D'Arcy,3,English
Gorskov,3,Russian
Carr,3,English
Abzyaparov,3,Russian
Bukowski,3,Polish
Adabash,3,Russian
Zawisza,3,Polish
Sidhu,3,Indian
Amari,3,Arabic
Habibulaev,3,Russian
Jez,3,Polish
Awalishwili,3,Russian
Zimnuhov,3,Russian
Godwin,3,English
Filipek,3,Polish
Gohad,3,Indian
Maitra,3,Indian
Rempler,3,Russian
Bossley,3,English
Marek,3,Polish
Sachan,3,Indian
McGwire,2,English
Tippett,2,English
Ingle,2,Indian
Frost,2,English
Laughton,2,English
Zielinski,2,Polish
Abhyankar,2,Indian
Wazalwar,2,Indian
Bahurin,2,Russian
Sitko,2,Polish
Lohtin,2,Russian
Chintawar,2,Indian
Sadowski,2,Polish
Zhukov,2,Russian
Grzeskiewicz,2,Polish
Makuha,2,Russian
Freeman,2,English
Brenkley,2,English
Szweda,2,Polish
Jaskolski,2,Polish
Ślązak,2,Polish
Agoev,2,Russian
Tiwari,2,Indian
Death,2,English
Bakurov,2,Russian
Khouri,2,Arabic
Isaichikov,2,Russian
Foster,2,English
Walentowicz,2,Polish
Thorn,2,English
Zheludev,2,Russian
Evans,2,English
Hussainl,2,Indian
Deshpande,2,Indian
Zate,2,Indian
Avksentiev,2,Russian
Kabalin,2,Russian
Martin,2,English
Tomeev,2,Russian
Somerville,2,English
Dopiro,2,Russian
Ryjkin,2,Russian
Jones,2,English
Yablontsev,2,Russian
Gulidov,2,Russian
Skala,2,Polish
Jivotinsky,2,Russian
Hirwani,2,Indian
Aston,2,English
Plant,2,English
Brien,2,English
Kachkaev,2,Russian
Fistal,2,Russian
George,2,English
Maroun,2,Arabic
Benson,2,English
Kartajev,2,Russian
Gribachev,2,Russian
Qureshi,2,Arabic
Swyer,2,English
Gowda,2,Indian
Maksimychev,2,Russian
Collins,2,English
Bartosz,2,Polish
Doino,2,Russian
Talkov,2,Russian
Marszałek,2,Polish
Barua,2,Indian
Gough,2,English
Jeremiah,2,English
Shipman,2,English
Bora,2,Indian
Bower,2,English
Williams,2,English
Ingram,2,English
Kowalski,2,Polish
Maan,2,Indian
Clifford,2,English
Żuraw,2,Polish
Palande,2,Indian
Pandya,2,Indian
Adamczak,2,Polish
Lepihov,2,Russian
Haziahmetov,2,Russian
Yuhotsky,2,Russian
Shahane,2,Indian
Rudawski,2,Polish
Spence,2,English
Starek,2,Polish
Khoury,2,Arabic
Dedhia,2,Indian
Zarapkar,2,Indian
Atiyeh,2,Arabic
Vij,2,Indian
Watane,2,Indian
Omkareshwar,2,Indian
Hooda,2,Indian
Vakulsky,2,Russian
Horoshavtsev,2,Russian
Peltsman,2,Russian
Gukovsky,2,Russian
Smolák,2,Polish
Jedynak,2,Polish
Abadi,2,Arabic
Jakunichev,1,Russian
Szewc,1,Polish
Baxter,1,English
Meekin,1,English
Atkinson,1,English
Apte,1,Indian
Paintal,1,Indian
Udyavar,1,Indian
Chandel,1,Indian
Muzhdabaev,1,Russian
Szczepanski,1,Polish
Richardson,1,English
Tchekhlakovsky,1,Russian
Andryuschenko,1,Russian
Drury,1,English
Priest,1,English
Jadkevich,1,Russian
Bakaleiko,1,Russian
Pokhlebkin,1,Russian
Ridgway,1,English
Mehra,1,Indian
Kosmatka,1,Polish
Justice,1,English
Bahar,1,Arabic
Janovsky,1,Russian
Getta,1,Russian
Kumiega,1,Polish
Donnolly,1,English
Unnikrishnan,1,Indian
Schepin,1,Russian
Hines,1,English
Baidukov,1,Russian
Easterbrook,1,English
Gramenitsky,1,Russian
Martyushev,1,Russian
Bawarin,1,Russian
Baz,1,Arabic
Gambhir,1,Indian
Flight,1,English
Yakhno,1,Russian
Tcheh,1,Russian
Danisevich,1,Russian
Abaziev,1,Russian
Król,1,Polish
Yelimeli,1,Indian
Unhale,1,Indian
Rempel,1,Russian
Avalishvili,1,Russian
Mendon,1,Indian
Kaloshin,1,Russian
Szwarc,1,Polish
Kava,1,Polish
Sobol,1,Polish
Swarup,1,Indian
Faye,1,Indian
Jenner,1,English
Tuma,1,Arabic
Cooper,1,English
Pajitnov,1,Russian
Piercey,1,English
Safar,1,Arabic
Hopperton,1,English
Lord,1,English
[simha]],1,Indian
Kannaujiya,1,Indian
Tahilramani,1,Indian
Ali,1,Indian
Warsi,1,Indian
Oak,1,Indian
Abbi,1,Indian
Patil,1,Indian
Sanghavi,1,Indian
Hardas,1,Indian
Kilachand,1,Indian
Ambani,1,Indian
Potdukhe,1,Indian
Parekh,1,Indian
Luthra,1,Indian
Dashmunshi,1,Indian
Somayajulu,1,Indian
Nischol,1,Indian
Raykantiwar,1,Indian
Pohnekar,1,Indian
Bafna,1,Indian
Mahindrakar,1,Indian
Modi,1,Indian
Gosain,1,Indian
Nosach,1,Russian
Gorfunkel,1,Russian
Teteruk,1,Russian
Tseiner,1,Russian
Yanshin,1,Russian
Vaskov,1,Russian
Vyazovoy,1,Russian
Jikharev,1,Russian
Abramtchikoff,1,Russian
Jeludev,1,Russian
Elentuh,1,Russian
Halyapin,1,Russian
Bazil,1,Russian
Huranov,1,Russian
Katsepov,1,Russian
Ajnikov,1,Russian
Makhankov,1,Russian
Abudikhin,1,Russian
Jabykin,1,Russian
Hairov,1,Russian
Dijin,1,Russian
Zhiharevitch,1,Russian
Ader,1,Russian
Bibishev,1,Russian
Bairamukov,1,Russian
Baturov,1,Russian
Kalatin,1,Russian
Chuho,1,Russian
Agadjanyan,1,Russian
Anuriev,1,Russian
Vistitsky,1,Russian
Zharkov,1,Russian
Huroshvili,1,Russian
Enikolopov,1,Russian
