Surname,Count,Nationality
Bodhankar,2,Indian
Hussainl,2,Indian
Starek,2,Polish
Isa,2,Arabic
Shalabanov,2,Russian
Jadkevich,2,Russian
Poplawski,2,Polish
Luthra,2,Indian
Kozlowski,2,Polish
Marek,2,Polish
Bektimirov,2,Russian
Jiganov,2,Russian
Glazychev,2,Russian
Dubicki,2,Polish
Chopra,2,Indian
Talwar,2,Indian
Tahilramani,2,Indian
Teteruk,2,Russian
Jez,2,Polish
Maly,2,Polish
Mifsud,2,Arabic
Makhankov,2,Russian
Sapra,2,Indian
Ilyutenko,2,Russian
Robustov,2,Russian
Sierzant,2,Polish
Bitar,2,Arabic
Pandher,2,Indian
Faasil,2,Indian
Bakholdin,2,Russian
Naser,2,Arabic
Assaf,2,Arabic
Nerurkar,2,Indian
Yelimeli,2,Indian
Gulidov,2,Russian
Bangre,2,Indian
Grosfeld,2,Russian
Gajos,2,Polish
Maroun,2,Arabic
Majewski,2,Polish
Tchekhlakovsky,2,Russian
Shah,2,Indian
Udyavar,2,Indian
Guldreih,2,Russian
Gau,2,Russian
Fabian,2,Polish
Zogby,2,Arabic
Janda,1,Polish
Cham,1,Arabic
Pasternack,1,Polish
Slaski,1,Polish
Fabrikant,1,Russian
Tsalko,1,Russian
Vaginov,1,Russian
Djeladze,1,Russian
Horkin,1,Russian
Gorfunkel,1,Russian
Jujlev,1,Russian
Kale,1,Indian
Avalishvili,1,Russian
Vij,1,Indian
Dewaikar,1,Indian
Agadjanyan,1,Russian
Batunov,1,Russian
Tseiner,1,Russian
Toshniwal,1,Indian
Fadikar,1,Indian
Verghese,1,Indian
Tekchandani,1,Indian
Gopalan,1,Indian
Sitko,1,Polish
Mustafa,1,Arabic
Liverovsky,1,Russian
Niemczyk,1,Polish
Yuhotsky,1,Russian
Dankov,1,Russian
Raykantiwar,1,Indian
Jhawar,1,Indian
Anchan,1,Indian
Lihodeev,1,Russian
Jikin,1,Russian
Yaburov,1,Russian
Yanshin,1,Russian
Bakhturin,1,Russian
Portsevsky,1,Russian
Bibishev,1,Russian
Tilak,1,Indian
Kamiński,1,Polish
Zhevanov,1,Russian
Khadse,1,Indian
Vasudevan,1,Indian
Lezhankin,1,Russian
Yaikbaev,1,Russian
Dzhisev,1,Russian
Haesh,1,Russian
Jatsunov,1,Russian
Adonts,1,Russian
Jikov,1,Russian
Ryjak,1,Russian
Abudikhin,1,Russian
Fotedar,1,Indian
Wargantiwar,1,Indian
Sahastrabuddhe,1,Indian
Venkat,1,Indian
Tak,1,Indian
Deora,1,Indian
Warhadpande,1,Indian
Warsi,1,Indian
Kuchibhotla,1,Indian
Yederi,1,Indian
Pohnekar,1,Indian
Yesuraju,1,Indian
Maitra,1,Indian
Waghe,1,Indian
Bhide,1,Indian
Swarup,1,Indian
Kansal,1,Indian
Tchapko,1,Russian
Velichansky,1,Russian
Kachainik,1,Russian
Bakai,1,Russian
Mordkin,1,Russian
Imanov,1,Russian
Abulkhanoff,1,Russian
Atyashkin,1,Russian
Chekhladze,1,Russian
Likhodei,1,Russian
Azhiganov,1,Russian
Tsalaban,1,Russian
Birshtein,1,Russian
Jdakaev,1,Russian
To,1,Russian
Hegai,1,Russian
Gaganov,1,Russian
Vitryansky,1,Russian
Awalishwili,1,Russian
Altshuller,1,Russian
Hairov,1,Russian
Haziahmetov,1,Russian
Mozharovsky,1,Russian
Yambaev,1,Russian
Ebsvort,1,Russian
Hadarin,1,Russian
Abelyan,1,Russian
Jornyak,1,Russian
Emelianenkov,1,Russian
Haritonenko,1,Russian
Matsuev,1,Russian
Pajitnov,1,Russian
Chalovsky,1,Russian
Ilyunin,1,Russian
Muzychka,1,Russian
Janishevsky,1,Russian
Lyskin,1,Russian
Ilyushin,1,Russian
Nugaibekov,1,Russian
Hijny,1,Russian
Bobienski,1,Polish
Pasternak,1,Polish
Szweda,1,Polish
Jordan,1,Polish
Smolák,1,Polish
Czajkowski,1,Polish
Aswad,1,Arabic
Boutros,1,Arabic
Safar,1,Arabic
Kassis,1,Arabic
Asghar,1,Arabic
Kouri,1,Arabic
