Surname,Count,Nationality
Veeranna,1616,Indian
Chahal,1567,Indian
Rakhletzky,847,Russian
Sahai,782,Indian
Mencher,714,Polish
Gassiy,669,Russian
Ruhlyada,394,Russian
Wasem,377,Arabic
Gniewek,350,Polish
Niemec,296,Polish
Dubatolov,271,Russian
Golani,234,Indian
Malouf,221,Arabic
Yakushkin,190,Russian
Stawski,184,Polish
Koury,162,Arabic
Winogrodzki,162,Polish
Darevsky,153,Russian
Pakulski,136,Polish
Pimparkar,134,Indian
Jvirblis,131,Russian
Atanasyan,126,Russian
Kaczka,108,Polish
Uppal,95,Indian
Botros,95,Arabic
Ullal,83,Indian
Rusnak,82,Polish
Tagore,73,Indian
Jupikov,70,Russian
Esmansky,69,Russian
Anikushin,67,Russian
Ryzhankov,66,Russian
Zabek,63,Polish
Muttemwar,62,Indian
Talari,62,Indian
Naifeh,61,Arabic
Rahal,59,Arabic
Bhargav,56,Indian
Jakushev,53,Russian
Astrahankin,51,Russian
Zhohin,48,Russian
Mokrinsky,47,Russian
Danyarov,45,Russian
Nader,44,Arabic
Sokal,43,Polish
Chlebek,39,Polish
Haladzhan,36,Russian
Ślusarski,35,Polish
Broż,34,Polish
Chmiel,32,Polish
Wojewódzki,31,Polish
Hadas,31,Indian
Gulevsky,30,Russian
Vaze,30,Indian
Jaskulski,29,Polish
Winograd,28,Polish
Abboud,28,Arabic
Wyrzyk,28,Polish
Vyas,27,Indian
Tannous,27,Arabic
Lupichev,26,Russian
Dubanowski,26,Polish
Chakravarthy,24,Indian
Touma,24,Arabic
Baweja,23,Indian
Mansour,22,Arabic
Grigorchikov,22,Russian
Guzenkov,21,Russian
Krakowski,21,Polish
Zaantye,21,Indian
Guirguis,21,Arabic
Guldreih,20,Russian
Shamon,20,Arabic
Hanania,20,Arabic
Thakran,18,Indian
Paul,18,Indian
Gwozdek,18,Polish
Lallad,18,Indian
Adamczyk,17,Polish
Bakikhanov,17,Russian
Durylin,17,Russian
Asfour,15,Arabic
Gribanovsky,15,Russian
Bukoski,14,Polish
Yudovich,14,Russian
Kaluza,13,Polish
Mollo,13,Russian
Lokhande,12,Indian
Haidurov,12,Russian
Malinowski,11,Polish
Klimek,11,Polish
Glezarov,11,Russian
Das,11,Indian
Shalabanov,11,Russian
Halabi,11,Arabic
Budny,11,Polish
Najjar,11,Arabic
Zaskanov,11,Russian
Ryjko,10,Russian
Ślusarczyk,10,Polish
Majumdar,10,Indian
Gribanov,10,Russian
Gera,10,Indian
Tijori,9,Indian
Alkov,9,Russian
Piontek,9,Polish
Kathiriya,8,Indian
Shamoun,8,Arabic
Kurup,8,Indian
Miheev,8,Russian
Atri,8,Indian
Saksagansky,8,Russian
Beh,7,Russian
Saliba,7,Arabic
Tchapko,7,Russian
Jahaev,7,Russian
Sarkis,7,Arabic
Turkin,7,Russian
Gopalan,7,Indian
Andreevsky,7,Russian
Eihe,6,Russian
Assaf,6,Arabic
Horkin,6,Russian
Siripurapu,6,Indian
Bernard,6,Polish
Daher,6,Arabic
"Doifode, doiphode",6,Indian
Doino,6,Russian
Neverovsky,6,Russian
Garretty,6,English
Hadad,6,Arabic
Zhigalin,6,Russian
Hatskevich,6,Russian
Zhegin,6,Russian
Shalavin,6,Russian
Baburin,6,Russian
Zdunowski,6,Polish
Mason,5,English
Gaganov,5,Russian
Ellams,5,English
Zogby,5,Arabic
Gowda,5,Indian
Stolarz,5,Polish
Awalishwili,5,Russian
Marholenko,5,Russian
Jekulin,5,Russian
Gomolka,5,Polish
Attal,5,Indian
Hughes,5,English
Bossley,5,English
Górski,5,Polish
Robustov,5,Russian
Mundi,5,Indian
Barua,4,Indian
Khanolkar,4,Indian
Barnes,4,English
Adams,4,English
Abulmambetoff,4,Russian
Vij,4,Indian
Pandher,4,Indian
Ghannam,4,Arabic
Yaburov,4,Russian
Shendel,4,Russian
Adonts,4,Russian
Symonds,4,English
Shalhoub,4,Arabic
Sachan,4,Indian
Brady,4,English
Yudkovich,4,Russian
Andryukov,4,Russian
Andrysiak,4,Polish
Rudawski,4,Polish
Jez,4,Polish
Bryan,4,English
Pokhlebkin,4,Russian
Lezhankin,4,Russian
Sen,4,Indian
Gribachev,4,Russian
Ashley,4,English
Vilgelminin,4,Russian
Indulkar,4,Indian
Skala,4,Polish
Yaikbaev,4,Russian
Murtazin,4,Russian
Jaskolski,4,Polish
Matsuev,3,Russian
Bora,3,Indian
Pandya,3,Indian
Palande,3,Indian
Twiss,3,English
Grosvenor,3,English
Tanti,3,Indian
Brenkley,3,English
Bartosz,3,Polish
Dedhia,3,Indian
Maitra,3,Indian
Adabash,3,Russian
Wadhawa,3,Indian
Beer,3,English
Frost,3,English
Hooda,3,Indian
Rempler,3,Russian
Hagavane,3,Indian
Carr,3,English
Tak,3,Indian
Bee,3,English
D'Arcy,3,English
Khoury,3,Arabic
Gau,3,Russian
Janowski,3,Polish
Dubicki,3,Polish
Ryjkin,3,Russian
Evans,3,English
Hannant,3,English
Parekh,3,Indian
Piatek,3,Polish
Ślązak,3,Polish
Buckby,3,English
Fairhall,3,English
Żuraw,3,Polish
Thorn,3,English
Yakhimovich,3,Russian
Peltsman,3,Russian
Kassis,3,Arabic
Kalb,3,Arabic
Fistal,3,Russian
Marek,3,Polish
Essa,3,Arabic
Arian,3,Arabic
Kachkaev,3,Russian
Skipper,3,English
Sokolowski,3,Polish
Agoev,3,Russian
Kowalski,3,Polish
Somerville,3,English
Amari,2,Arabic
Garnar,2,English
Haziahmetov,2,Russian
Khouri,2,Arabic
Avksentiev,2,Russian
Lyskin,2,Russian
Elentuh,2,Russian
Mendon,2,Indian
Bahar,2,Arabic
Abadi,2,Arabic
McGwire,2,English
Apture,2,Indian
Bafna,2,Indian
Vaskov,2,Russian
Katsepov,2,Russian
Unnikrishnan,2,Indian
Gulidov,2,Russian
Altshuller,2,Russian
Iragavarapu,2,Indian
Sonowal,2,Indian
Warsi,2,Indian
Kansal,2,Indian
Ali,2,Indian
Wazalwar,2,Indian
Bakaleiko,2,Russian
Liverovsky,2,Russian
Foster,2,English
Poplawski,2,Polish
Costello,2,English
Horoshavtsev,2,Russian
Omkareshwar,2,Indian
Zharkov,2,Russian
Lepihov,2,Russian
Tsalaban,2,Russian
Godwin,2,English
Grotus,2,Russian
Sadowski,2,Polish
Shalko,2,Russian
Walentowicz,2,Polish
Vindman,2,Russian
Bobienski,2,Polish
Pajitnov,2,Russian
Safar,2,Arabic
Gramenitsky,2,Russian
Zhukov,2,Russian
Kaloshin,2,Russian
Vakulsky,2,Russian
Muzhdabaev,2,Russian
Janda,2,Polish
Laughton,2,English
Tempalli,2,Indian
Bawarin,2,Russian
Mule,2,Indian
Shadid,2,Arabic
Hopperton,2,English
Schepin,2,Russian
Chandel,2,Indian
Martin,2,English
Sówka,2,Polish
Adamczak,2,Polish
Jikharev,2,Russian
Andryuschenko,2,Russian
Jadkevich,2,Russian
Likhodei,2,Russian
Zielinski,2,Polish
Wargantiwar,2,Indian
Udyavar,2,Indian
Starek,2,Polish
Darbyshire,2,English
Bestuzhev,2,Russian
Mehra,2,Indian
Yablontsev,2,Russian
Dashmunshi,2,Indian
Sabbagh,2,Arabic
Gorfunkel,2,Russian
Abramtchikoff,2,Russian
Yakhno,2,Russian
Dopiro,2,Russian
Ingle,2,Indian
Bakurov,2,Russian
Bakunoff,2,Russian
Death,2,English
Chintawar,2,Indian
Maksimychev,2,Russian
Waradpande,2,Indian
Hussainl,2,Indian
Vasudevan,2,Indian
Swarup,2,Indian
Maheshwari,2,Indian
Abrosimov,2,Russian
Chuhman,2,Russian
Agadjanyan,2,Russian
Habibulaev,2,Russian
Horanov,2,Russian
Luhovitsky,2,Russian
Antar,2,Arabic
Cham,2,Arabic
Mikhail,2,Arabic
Boutros,2,Arabic
Williams,1,English
Skelton,1,English
Bahurin,1,Russian
Kumiega,1,Polish
Wadhva,1,Indian
Shammas,1,Arabic
Tcheh,1,Russian
Janovsky,1,Russian
Jagoda,1,Polish
Hartley,1,English
Gubbins,1,English
Baker,1,English
Somayajulu,1,Indian
Brien,1,English
Danisevich,1,Russian
Bibishev,1,Russian
Tiwari,1,Indian
Jakunichev,1,Russian
Lines,1,English
Sitko,1,Polish
Kalatin,1,Russian
Justice,1,English
Enikolopov,1,Russian
Ingram,1,English
Meekin,1,English
Nischol,1,Indian
Filipowski,1,Polish
Huranov,1,Russian
Ader,1,Russian
Abhyankar,1,Indian
Kosmatka,1,Polish
Getta,1,Russian
Abudikhin,1,Russian
Benson,1,English
Makuha,1,Russian
Martyushev,1,Russian
[simha]],1,Indian
Jenner,1,English
Gosain,1,Indian
Richardson,1,English
Gambhir,1,Indian
Modi,1,Indian
Jones,1,English
Qureshi,1,Arabic
Grzeskiewicz,1,Polish
Luthra,1,Indian
Spence,1,English
Jabykin,1,Russian
Halyapin,1,Russian
Zimnuhov,1,Russian
Tippett,1,English
Baturov,1,Russian
Danichkin,1,Russian
Gough,1,English
Jeremiah,1,English
Hardas,1,Indian
Paling,1,English
Lohtin,1,Russian
Sidhu,1,Indian
Bairamukov,1,Russian
