Surname,Count,Nationality
Anuriev,1,Russian
Mehra,1,Indian
Gulidov,1,Russian
Yakhimovich,1,Russian
Samarth,1,Indian
Jadkevich,1,Russian
Asker,1,Arabic
Halyapin,1,Russian
Horoshavtsev,1,Russian
Abisaloff,1,Russian
Poplawski,1,Polish
Auttenberg,1,Polish
Janishevsky,1,Russian
Thota,1,Indian
Jiganov,1,Russian
Rudawski,1,Polish
Dongre,1,Indian
Czajkowski,1,Polish
Sonowal,1,Indian
Tsai,1,Russian
Tahan,1,Arabic
Janowski,1,Polish
Birnbaum,1,Russian
Luthra,1,Indian
Faasil,1,Indian
Finkel,1,Russian
Elentuh,1,Russian
Jatsunov,1,Russian
Hanzhin,1,Russian
Ilyunin,1,Russian
Issa,1,Arabic
Filipek,1,Polish
Arya,1,Indian
Hussainl,1,Indian
Chekhladze,1,Russian
"Kundra, kunder",1,Indian
Antyushin,1,Russian
Kedzierski,1,Polish
Alytsky,1,Russian
Jagoda,1,Polish
Glazychev,1,Russian
Kassab,1,Arabic
Nosach,1,Russian
Peltsman,1,Russian
Wadhva,1,Indian
Yuhotsky,1,Russian
Abdulhabirov,1,Russian
Tsalaban,1,Russian
Chuhlov,1,Russian
Horujenko,1,Russian
Warsi,1,Indian
Maitra,1,Indian
Nerurkar,1,Indian
Patekar,1,Indian
Rastogi,1,Indian
Sandhu,1,Indian
Shahane,1,Indian
Tekchandani,1,Indian
Bangre,1,Indian
Khadse,1,Indian
Nawre,1,Indian
Abhyankar,1,Indian
Ghai,1,Indian
Dixit,1,Indian
Tahilramani,1,Indian
Mule,1,Indian
Faye,1,Indian
Sapra,1,Indian
Tufchi,1,Indian
Tilak,1,Indian
Varma,1,Indian
Nakhate,1,Indian
Patil,1,Indian
Anchan,1,Indian
Vaidya,1,Indian
Watane,1,Indian
Zahaldar,1,Indian
Verghese,1,Indian
Swarup,1,Indian
Raykantiwar,1,Indian
Imendaev,1,Russian
Chartorijsky,1,Russian
Mukke,1,Russian
Eidelman,1,Russian
Agoev,1,Russian
Lykoshin,1,Russian
Robustov,1,Russian
Elesin,1,Russian
Beltsov,1,Russian
Lohtin,1,Russian
Denisov,1,Russian
Ruzhnikov,1,Russian
Kabalin,1,Russian
Balaguroff,1,Russian
Valendik,1,Russian
Ebralidze,1,Russian
Veselov,1,Russian
Yanibekov,1,Russian
Kaloshin,1,Russian
Haziahmetov,1,Russian
Ilyutenko,1,Russian
Uzhvak,1,Russian
Aglinskas,1,Russian
Baevsky,1,Russian
Gramenitsky,1,Russian
Liverovsky,1,Russian
Zhirdetsky,1,Russian
Mihailitsyn,1,Russian
Gribachev,1,Russian
Jikin,1,Russian
Dijin,1,Russian
Bakaleiko,1,Russian
Batunov,1,Russian
Bajanoff,1,Russian
Makhankov,1,Russian
Bibishev,1,Russian
Zdunowski,1,Polish
Kava,1,Polish
Ślązak,1,Polish
Wojda,1,Polish
Dubicki,1,Polish
Sitko,1,Polish
Maly,1,Polish
Janda,1,Polish
Pasternack,1,Polish
Kozlowski,1,Polish
Grzeskiewicz,1,Polish
Szweda,1,Polish
Safar,1,Arabic
Naser,1,Arabic
Khoury,1,Arabic
Maloof,1,Arabic
Almasi,1,Arabic
Boutros,1,Arabic
Tuma,1,Arabic
Attia,1,Arabic
Isa,1,Arabic
Basara,1,Arabic
