Surname,Count,Nationality
Veeranna,1475,Indian
Chahal,1325,Indian
Rakhletzky,743,Russian
Sahai,732,Indian
Gassiy,690,Russian
Mencher,598,Polish
Ruhlyada,350,Russian
Wasem,334,Arabic
Dubatolov,331,Russian
Gniewek,308,Polish
Niemec,263,Polish
Malouf,213,Arabic
Golani,204,Indian
Winogrodzki,180,Polish
Stawski,174,Polish
Koury,153,Arabic
Yakushkin,135,Russian
Kaczka,124,Polish
Atanasyan,124,Russian
Uppal,112,Indian
Pakulski,112,Polish
Darevsky,104,Russian
Rusnak,97,Polish
Jvirblis,92,Russian
Pimparkar,89,Indian
Botros,85,Arabic
Ullal,72,Indian
Zhohin,68,Russian
Ryzhankov,64,Russian
Danyarov,63,Russian
Anikushin,60,Russian
Astrahankin,60,Russian
Esmansky,59,Russian
Jupikov,56,Russian
Zabek,55,Polish
Naifeh,55,Arabic
Rahal,54,Arabic
Bhargav,54,Indian
Tagore,53,Indian
Muttemwar,50,Indian
Sokal,50,Polish
Hadas,50,Indian
Nader,48,Arabic
Chmiel,43,Polish
Mokrinsky,41,Russian
Winograd,35,Polish
Jakushev,34,Russian
Chlebek,34,Polish
Tannous,33,Arabic
Talari,33,Indian
Haladzhan,32,Russian
Wojewódzki,31,Polish
Vyas,29,Indian
Thakran,28,Indian
Gera,26,Indian
Lupichev,25,Russian
Jaskulski,24,Polish
Zaantye,24,Indian
Chakravarthy,22,Indian
Najjar,21,Arabic
Touma,21,Arabic
Majumdar,21,Indian
Gulevsky,20,Russian
Broż,19,Polish
Ślusarski,19,Polish
Siripurapu,18,Indian
Asfour,18,Arabic
Paul,18,Indian
Adamczyk,16,Polish
Bakikhanov,16,Russian
Mollo,15,Russian
Glezarov,15,Russian
Gwozdek,15,Polish
Hanania,15,Arabic
Shamon,14,Arabic
Guldreih,14,Russian
Mansour,14,Arabic
Durylin,14,Russian
Saliba,13,Arabic
Dubanowski,13,Polish
Yudovich,13,Russian
Krakowski,12,Polish
Alkov,12,Russian
Baweja,12,Indian
Gribanovsky,12,Russian
Halabi,12,Arabic
Vaze,12,Indian
Malinowski,12,Polish
Saksagansky,11,Russian
Wyrzyk,11,Polish
Das,11,Indian
Tijori,11,Indian
Shendel,10,Russian
Jez,10,Polish
Miheev,10,Russian
Abboud,10,Arabic
Peltsman,10,Russian
Kathiriya,10,Indian
Guirguis,10,Arabic
Budny,10,Polish
Omkareshwar,10,Indian
Król,10,Polish
Jadkevich,9,Russian
Zhegin,9,Russian
Murtazin,9,Russian
Atri,9,Indian
Lokhande,9,Indian
Zaskanov,8,Russian
Adamczak,8,Polish
Klimek,8,Polish
Grigorchikov,8,Russian
Abulmambetoff,8,Russian
Sarkis,8,Arabic
Pokhlebkin,7,Russian
Starek,7,Polish
Kaluza,7,Polish
Stolarz,7,Polish
Shalavin,7,Russian
Haidurov,7,Russian
Jekulin,7,Russian
Sachan,7,Indian
Jaskolski,6,Polish
Liverovsky,6,Russian
Zhigalin,6,Russian
Arian,6,Arabic
Baz,6,Arabic
Eihe,6,Russian
Udyavar,6,Indian
Grotus,6,Russian
Tak,6,Indian
Lallad,6,Indian
Shamoun,5,Arabic
Gomolka,5,Polish
Jahaev,5,Russian
Doino,5,Russian
Andreevsky,5,Russian
Pitaevsky,5,Russian
Shalhoub,5,Arabic
Piontek,5,Polish
Chepurnoy,5,Russian
Skala,5,Polish
Gulichev,5,Russian
Beh,5,Russian
Maroun,5,Arabic
Bernard,4,Polish
Vijayrania,4,Indian
Abadi,4,Arabic
Bakurov,4,Russian
Tempalli,4,Indian
"Doifode, doiphode",4,Indian
Koziol,4,Polish
Zheludev,4,Russian
Yudkovich,4,Russian
Attal,4,Indian
Adonts,4,Russian
Cham,4,Arabic
Gerasimovsky,4,Russian
Bukoski,4,Polish
Huranov,4,Russian
Gukovsky,4,Russian
Ryjkin,4,Russian
Ślusarczyk,4,Polish
Abylgaziev,4,Russian
Guzenkov,4,Russian
Unhale,4,Indian
Poplawski,3,Polish
Hooda,3,Indian
Gorchakovsky,3,Russian
Watane,3,Indian
Hatskevich,3,Russian
Marholenko,3,Russian
Andruhovich,3,Russian
Ryjko,3,Russian
Gowda,3,Indian
Bartosz,3,Polish
Agoev,3,Russian
Lote,3,Indian
Yanibekov,3,Russian
Bakaleiko,3,Russian
Nakhate,3,Indian
Daher,3,Arabic
Adabash,3,Russian
Boutros,3,Arabic
Barua,3,Indian
Tanti,3,Indian
Emelianov,3,Russian
Sadowski,3,Polish
Sabbagh,3,Arabic
Zimnuhov,3,Russian
Adolf,2,Russian
