Surname,Count,Nationality
Ryjkin,6,Russian
Guzenkov,6,Russian
Jez,6,Polish
Piontek,6,Polish
Marholenko,6,Russian
Assaf,6,Arabic
Horoshavtsev,6,Russian
Abadi,6,Arabic
Ślusarczyk,6,Polish
Shalhoub,6,Arabic
Andruhovich,6,Russian
Gowda,6,Indian
Turkin,6,Russian
Tanti,6,Indian
Chuhman,6,Russian
Tokarev,6,Russian
Grosfeld,5,Russian
Shalabanov,5,Russian
Budny,5,Polish
"Doifode, doiphode",5,Indian
Andryukov,5,Russian
Eihe,5,Russian
Barua,5,Indian
Srivastava,5,Indian
Rzhavinsky,5,Russian
Sówka,5,Polish
Vij,5,Indian
Sekhri,5,Indian
Agadjanyan,5,Russian
Wadhva,5,Indian
Klimek,5,Polish
Maroun,5,Arabic
Adamczak,5,Polish
Bernard,5,Polish
Sachan,5,Indian
Siripurapu,5,Indian
Lis,4,Polish
Gukovsky,4,Russian
Murtazin,4,Russian
Sen,4,Indian
Maslanka,4,Polish
Cham,4,Arabic
Kansal,4,Indian
Kassis,4,Arabic
Tempalli,4,Indian
Jaskolski,4,Polish
Abulmambetoff,4,Russian
Baz,4,Arabic
Marszałek,4,Polish
Zheludev,4,Russian
Vilgelminin,4,Russian
Vindman,4,Russian
Beh,4,Russian
Doino,4,Russian
Jujlev,4,Russian
Filipek,4,Polish
Mittal,3,Indian
Mundi,3,Indian
Lichkus,3,Russian
Sahastrabuddhe,3,Indian
Gerasimovsky,3,Russian
Yaburov,3,Russian
Hadad,3,Arabic
Safar,3,Arabic
Abzyaparov,3,Russian
Skala,3,Polish
Bakshi,3,Indian
Shamoun,3,Arabic
Yakhimovich,3,Russian
Chepurnoy,3,Russian
Ajnikov,3,Russian
"Kundra, kunder",3,Indian
Gorskov,3,Russian
Hatskevich,3,Russian
Horanov,3,Russian
Anuriev,3,Russian
Starek,3,Polish
Khanolkar,3,Indian
Luthra,3,Indian
Amari,3,Arabic
Khouri,3,Arabic
Somayajulu,3,Indian
Shalavin,3,Russian
Enikolopov,3,Russian
Chaurasiya,3,Indian
Zdunowski,3,Polish
Zhigalin,2,Russian
Bakurov,2,Russian
Ilyunin,2,Russian
Davydchenko,2,Russian
Mndoyants,2,Russian
Bakholdin,2,Russian
Yuhotsky,2,Russian
Gridnev,2,Russian
Gaganov,2,Russian
Gajos,2,Polish
Bachmanoff,2,Russian
Gupte,2,Indian
Yaikbaev,2,Russian
Gorchakovsky,2,Russian
Janishevsky,2,Russian
Wankhede,2,Indian
Ryjak,2,Russian
Tseiner,2,Russian
Djeladze,2,Russian
Daher,2,Arabic
Glazychev,2,Russian
Mongia,2,Indian
Antyushin,2,Russian
Elentuh,2,Russian
Tahan,2,Arabic
Pitaevsky,2,Russian
Jatsunov,2,Russian
Nischol,2,Indian
Udyavar,2,Indian
Baturov,2,Russian
Thapar,2,Indian
Pismichenko,2,Russian
Marek,2,Polish
Jhathar,2,Indian
Janowski,2,Polish
Tsai,2,Russian
Warsi,2,Indian
Kalb,2,Arabic
Manak,2,Indian
Teteruk,2,Russian
Król,2,Polish
Poplawski,2,Polish
Tapaniya,2,Indian
Slaski,2,Polish
Kozlowski,2,Polish
Gomolka,2,Polish
Dewaikar,2,Indian
Lezhankin,2,Russian
Faen,2,Russian
Davlyatov,2,Russian
Rudawski,2,Polish
Bukowski,2,Polish
Yanshin,2,Russian
Tak,2,Indian
Chopra,2,Indian
Jadkevich,2,Russian
Halyapin,2,Russian
Zogby,2,Arabic
Kamiński,2,Polish
Horujenko,2,Russian
Sandhu,2,Indian
Hussainl,2,Indian
Fabrikant,2,Russian
Fabian,2,Polish
Abdulhabirov,2,Russian
Jagoda,2,Polish
Bekhteev,2,Russian
Arya,2,Indian
Pandhripande,2,Indian
Attal,2,Indian
Kathiriya,2,Indian
Chintawar,2,Indian
Tchapko,2,Russian
Zhevanov,2,Russian
Shendel,2,Russian
Gau,2,Russian
Ryjko,2,Russian
Auttenberg,2,Polish
Zawisza,2,Polish
Mozdzierz,2,Polish
Koziol,2,Polish
Sarkis,2,Arabic
Jikov,1,Russian
Kale,1,Indian
Faasil,1,Indian
Shamaev,1,Russian
Abisaloff,1,Russian
Bakaleiko,1,Russian
Yesuraju,1,Indian
Pribylsky,1,Russian
Qureshi,1,Arabic
Alytsky,1,Russian
Absalyamov,1,Russian
Chauhan,1,Indian
Beilis,1,Russian
Kosmatka,1,Polish
Paintal,1,Indian
Paling,1,English
Vasindin,1,Russian
Kozlow,1,Polish
Kuchibhotla,1,Indian
Dzhisev,1,Russian
Loson,1,Russian
Imanov,1,Russian
Bora,1,Indian
Asker,1,Arabic
Kedzierski,1,Polish
Jordan,1,Polish
Czajkowski,1,Polish
Kaloshin,1,Russian
Nezvigin,1,Russian
Avksentiev,1,Russian
Savarkar,1,Indian
Upadhye,1,Indian
Sokolofsky,1,Polish
Filipowski,1,Polish
Likhodei,1,Russian
Ruhimovich,1,Russian
Holomeev,1,Russian
Belotserkovets,1,Russian
Ingle,1,Indian
Pahalchuk,1,Russian
Rempler,1,Russian
Adonts,1,Russian
Halymbadzha,1,Russian
Bobienski,1,Polish
Chalov,1,Russian
Shalko,1,Russian
Bektimirov,1,Russian
Tchekhlakovsky,1,Russian
Martinson,1,Russian
Bhoite,1,Indian
Virichev,1,Russian
Khandelwal,1,Indian
Dongre,1,Indian
Bakhturin,1,Russian
Sonowal,1,Indian
Nakhate,1,Indian
Thota,1,Indian
Zate,1,Indian
Channe,1,Indian
Swarup,1,Indian
Dani,1,Indian
Watane,1,Indian
Chander,1,Indian
Wadekar,1,Indian
Wargantiwar,1,Indian
Khadse,1,Indian
Dashmunshi,1,Indian
Satija,1,Indian
Waradpande,1,Indian
Hardas,1,Indian
Mehra,1,Indian
Omkareshwar,1,Indian
Gadgil,1,Indian
Raykantiwar,1,Indian
Kukkar,1,Indian
Samarth,1,Indian
Robustov,1,Russian
Chuhlov,1,Russian
Gulidov,1,Russian
Emyshev,1,Russian
Yablontsev,1,Russian
Nosach,1,Russian
Chekhladze,1,Russian
Uchitel,1,Russian
Peltsman,1,Russian
Ens,1,Russian
Finkel,1,Russian
Tamarchenko,1,Russian
Tulnikov,1,Russian
Hanzhin,1,Russian
Birnbaum,1,Russian
Elesin,1,Russian
Lupandin,1,Russian
Haziahmetov,1,Russian
Likhobabin,1,Russian
Sakun,1,Russian
Varaev,1,Russian
Bestuzhev,1,Russian
Habibulaev,1,Russian
Tsalaban,1,Russian
Portsevsky,1,Russian
Haesh,1,Russian
Kabalin,1,Russian
Zhegin,1,Russian
Rzhevsky,1,Russian
Zolkin,1,Russian
Zhukov,1,Russian
Adoratski,1,Russian
Jiganov,1,Russian
Yambaev,1,Russian
Brzezicki,1,Polish
Sokolowski,1,Polish
Sierzant,1,Polish
Serafin,1,Polish
Czajka,1,Polish
Gorecki,1,Polish
Mikolajczak,1,Polish
Bazzi,1,Arabic
Asghar,1,Arabic
Sabbagh,1,Arabic
Nazari,1,Arabic
Issa,1,Arabic
Kassab,1,Arabic
Ganim,1,Arabic
Boulos,1,Arabic
