Surname,Count,Nationality
Veeranna,1497,Indian
Chahal,1384,Indian
Rakhletzky,770,Russian
Sahai,719,Indian
Gassiy,689,Russian
Mencher,649,Polish
Ruhlyada,331,Russian
Dubatolov,329,Russian
Wasem,311,Arabic
Gniewek,301,Polish
Niemec,260,Polish
Malouf,225,Arabic
Golani,200,Indian
Stawski,178,Polish
Winogrodzki,155,Polish
Koury,139,Arabic
Yakushkin,137,Russian
Kaczka,119,Polish
Uppal,112,Indian
Atanasyan,108,Russian
Darevsky,101,Russian
Jvirblis,99,Russian
Pimparkar,99,Indian
Rusnak,88,Polish
Pakulski,85,Polish
Ryzhankov,79,Russian
Botros,77,Arabic
Bhargav,71,Indian
Anikushin,66,Russian
Naifeh,66,Arabic
Rahal,65,Arabic
Hadas,63,Indian
Esmansky,63,Russian
Astrahankin,62,Russian
Zhohin,60,Russian
Ullal,58,Indian
Jupikov,54,Russian
Danyarov,45,Russian
Muttemwar,45,Indian
Zabek,44,Polish
Tagore,44,Indian
Chlebek,42,Polish
Talari,41,Indian
Sokal,40,Polish
Nader,40,Arabic
Winograd,39,Polish
Mokrinsky,37,Russian
Jakushev,35,Russian
Wojewódzki,34,Polish
Chmiel,33,Polish
Tannous,32,Arabic
Hanania,26,Arabic
Paul,25,Indian
Thakran,25,Indian
Haladzhan,25,Russian
Vyas,25,Indian
Lupichev,23,Russian
Jaskulski,21,Polish
Gera,20,Indian
Gwozdek,20,Polish
Ślusarski,19,Polish
Touma,19,Arabic
Chakravarthy,19,Indian
Mansour,18,Arabic
Shamon,18,Arabic
Najjar,16,Arabic
Lokhande,16,Indian
Saliba,16,Arabic
Durylin,16,Russian
Bakikhanov,16,Russian
Alkov,16,Russian
Asfour,15,Arabic
Broż,15,Polish
Miheev,15,Russian
Malinowski,15,Polish
Zaantye,15,Indian
Siripurapu,14,Indian
Gulevsky,14,Russian
Saksagansky,14,Russian
Yudovich,14,Russian
Atri,14,Indian
Vaze,14,Indian
Dubanowski,14,Polish
Krakowski,13,Polish
Glezarov,13,Russian
Budny,12,Polish
Mollo,12,Russian
Abboud,12,Arabic
Wyrzyk,11,Polish
Lallad,11,Indian
Baweja,11,Indian
Murtazin,10,Russian
Gribanovsky,10,Russian
Zdunowski,10,Polish
Majumdar,10,Indian
Grotus,10,Russian
Tijori,10,Indian
Klimek,10,Polish
Pokhlebkin,9,Russian
Adamczyk,9,Polish
Guirguis,9,Arabic
Kaluza,9,Polish
Bakaleiko,8,Russian
Gulichev,8,Russian
Sachan,8,Indian
Jekulin,8,Russian
Watane,8,Indian
Adamczak,8,Polish
Halabi,8,Arabic
Guldreih,8,Russian
Jadkevich,7,Russian
Sokolowski,7,Polish
Abadi,7,Arabic
Piontek,7,Polish
Andruhovich,7,Russian
Eihe,7,Russian
Shalavin,7,Russian
Gukovsky,7,Russian
Baz,7,Arabic
Daher,7,Arabic
Das,7,Indian
Attal,6,Indian
Gerasimovsky,6,Russian
Skala,6,Polish
Król,6,Polish
Doino,6,Russian
Habibulaev,6,Russian
Yudkovich,6,Russian
Shendel,6,Russian
Kathiriya,6,Indian
Bukoski,6,Polish
Hatskevich,6,Russian
Sarkis,6,Arabic
Zaskanov,6,Russian
Jez,6,Polish
Grigorchikov,6,Russian
Tapaniya,5,Indian
Zheludev,5,Russian
Gowda,5,Indian
Omkareshwar,5,Indian
Mikhail,5,Arabic
Maslanka,5,Polish
Gomolka,5,Polish
Koziol,5,Polish
Chopra,5,Indian
Liverovsky,5,Russian
Chuhman,4,Russian
Mittal,4,Indian
Kukkar,4,Indian
Dashmunshi,4,Indian
Baidukov,4,Russian
Yakhimovich,4,Russian
Jikov,4,Russian
Teteruk,4,Russian
Nawre,4,Indian
Marszałek,4,Polish
Wadhawa,4,Indian
Zhegin,4,Russian
Arian,4,Arabic
Poplawski,4,Polish
Gribanov,4,Russian
Ryjkin,4,Russian
Said,4,Arabic
"Doifode, doiphode",4,Indian
Chepurnoy,3,Russian
Horkin,3,Russian
Kurup,3,Indian
Stolarz,3,Polish
Agadjanyan,3,Russian
Majewski,3,Polish
Baburin,3,Russian
Awalishwili,3,Russian
Essa,3,Arabic
Starek,3,Polish
Shamoun,3,Arabic
Jhathar,3,Indian
Kale,3,Indian
Bangre,3,Indian
Kansal,3,Indian
Dixit,3,Indian
Mozdzierz,3,Polish
Lezhankin,3,Russian
Bakurov,3,Russian
Vij,3,Indian
Anchan,3,Indian
Chuhlov,3,Russian
Ślusarczyk,3,Polish
Zhigalin,3,Russian
Makhankov,3,Russian
Haidurov,3,Russian
Gajos,3,Polish
Ilyunin,3,Russian
Tempalli,3,Indian
Bernard,3,Polish
Zawisza,3,Polish
Beh,3,Russian
Udyavar,3,Indian
Kaloshin,3,Russian
Haik,3,Arabic
Kassis,3,Arabic
Nerurkar,3,Indian
Andryukov,3,Russian
Bakhturin,3,Russian
Peltsman,3,Russian
Gorskov,3,Russian
Yaburov,3,Russian
Jahaev,3,Russian
Marholenko,3,Russian
Abulmambetoff,3,Russian
Shalabanov,3,Russian
Andreevsky,3,Russian
Shalhoub,3,Arabic
Lis,2,Polish
Baiseitov,2,Russian
Bodhankar,2,Indian
Swarup,2,Indian
Haesh,2,Russian
Shah,2,Indian
Deodhar,2,Indian
Auttenberg,2,Polish
Agaltsov,2,Russian
Yachikov,2,Russian
Gau,2,Russian
Barua,2,Indian
"Kundra, kunder",2,Indian
Fistal,2,Russian
Maitra,2,Indian
Davydchenko,2,Russian
Hadad,2,Arabic
Abhyankar,2,Indian
Warszawski,2,Polish
Jatsunov,2,Russian
Jikin,2,Russian
Tahilramani,2,Indian
Boutros,2,Arabic
Guzenkov,2,Russian
Darchiev,2,Russian
Chaurasiya,2,Indian
Pitaevsky,2,Russian
Davlyatov,2,Russian
Bhide,2,Indian
Ryjak,2,Russian
Sierzant,2,Polish
Abzyaparov,2,Russian
Emelianov,2,Russian
Antar,2,Arabic
Upadhye,2,Indian
Jaimov,2,Russian
Ruhimovich,2,Russian
Tak,2,Indian
Ryjko,2,Russian
Sadowski,2,Polish
Marek,2,Polish
Adabash,2,Russian
Tilak,2,Indian
Behtenev,2,Russian
Grosfeld,2,Russian
Srivastava,2,Indian
Janishevsky,2,Russian
Dzhisev,2,Russian
Cham,2,Arabic
Halyapin,2,Russian
Sabbagh,2,Arabic
Raykantiwar,2,Indian
Robustov,2,Russian
Adonts,2,Russian
Smolák,2,Polish
Jaskolski,2,Polish
Janda,2,Polish
Szewc,2,Polish
Zogby,2,Arabic
Yadav,1,Indian
Tseiner,1,Russian
Imanov,1,Russian
Rzhavinsky,1,Russian
Isa,1,Arabic
Azhiganov,1,Russian
Maheshwari,1,Indian
Kalb,1,Arabic
Gopalan,1,Indian
Billert,1,Russian
Yaikbaev,1,Russian
Aswad,1,Arabic
Bukowski,1,Polish
Wargantiwar,1,Indian
Niemczyk,1,Polish
Wazalwar,1,Indian
Khanolkar,1,Indian
Hanzhin,1,Russian
Velichansky,1,Russian
Adolf,1,Russian
Żuraw,1,Polish
Tsalaban,1,Russian
Chauhan,1,Indian
Thuse,1,Indian
Uchitel,1,Russian
Shalko,1,Russian
Avalishvili,1,Russian
Tchapko,1,Russian
Vilgelminin,1,Russian
Jordan,1,Polish
Hegai,1,Russian
Sen,1,Indian
Satija,1,Indian
Ingle,1,Indian
Maroun,1,Arabic
Ślązak,1,Polish
Abalmasov,1,Russian
Mundi,1,Indian
Abudikhin,1,Russian
Nosach,1,Russian
Pandhripande,1,Indian
Khopkar,1,Indian
Haziahmetov,1,Russian
Gupte,1,Indian
Deora,1,Indian
Slaski,1,Polish
Abdulhabirov,1,Russian
Nakhate,1,Indian
Pandey,1,Indian
Mehra,1,Indian
Sahedev,1,Indian
Deshmukh,1,Indian
Apture,1,Indian
Kukyan,1,Indian
Ambani,1,Indian
Sawji,1,Indian
Hooda,1,Indian
Hazarika,1,Indian
Hussainl,1,Indian
Rastogi,1,Indian
Lote,1,Indian
Sekhri,1,Indian
Nayak,1,Indian
Hardas,1,Indian
Nambiar,1,Indian
Chaphekar,1,Indian
Fadikar,1,Indian
Unhale,1,Indian
Yederi,1,Indian
Gadre,1,Indian
Warsi,1,Indian
Gole,1,Indian
Bahurin,1,Russian
Sak,1,Russian
Schepin,1,Russian
Abelyan,1,Russian
Mikhailin,1,Russian
Matsuev,1,Russian
Jakhin,1,Russian
Drozdovsky,1,Russian
Mindibekov,1,Russian
Zhilov,1,Russian
Gorchakovsky,1,Russian
Martyushev,1,Russian
Jegulin,1,Russian
Gaganov,1,Russian
Yankov,1,Russian
Gudima,1,Russian
Muzhdabaev,1,Russian
Anuriev,1,Russian
Katsuba,1,Russian
Mokronosov,1,Russian
Avksentiev,1,Russian
Tokarev,1,Russian
Turkin,1,Russian
Tokar,1,Russian
Marushkin,1,Russian
Tuganov,1,Russian
Badyagin,1,Russian
Jirov,1,Russian
Ustilovsky,1,Russian
Zhirdetsky,1,Russian
Darsigov,1,Russian
Jornyak,1,Russian
Kowalski,1,Polish
Rudawski,1,Polish
Bartosz,1,Polish
Kamiński,1,Polish
Zientek,1,Polish
Filipowski,1,Polish
Janowski,1,Polish
Czajkowski,1,Polish
Jagoda,1,Polish
Issa,1,Arabic
Nassar,1,Arabic
Samaha,1,Arabic
Gerges,1,Arabic
Khouri,1,Arabic
