Surname,Count,Nationality
Turkin,3,Russian
Valendik,3,Russian
Doino,3,Russian
Tsalko,3,Russian
Chuhman,3,Russian
Tchapko,3,Russian
Zientek,3,Polish
Kassis,3,Arabic
Marievsky,3,Russian
Kale,3,Indian
Nischol,3,Indian
Paszek,3,Polish
Ślusarczyk,3,Polish
Zhigalin,3,Russian
Haziahmetov,3,Russian
Fabian,3,Polish
Jatsunov,2,Russian
Bodhankar,2,Indian
Yudkovich,2,Russian
Sandhu,2,Indian
Tokarev,2,Russian
Bairamukov,2,Russian
Zhivkovich,2,Russian
Rutkowski,2,Polish
Ryjko,2,Russian
Lyskin,2,Russian
Gau,2,Russian
Tuma,2,Arabic
Hadad,2,Arabic
Halymbadzha,2,Russian
Venkat,2,Indian
Haik,2,Arabic
Jordan,2,Polish
Yaburov,2,Russian
Sonpatki,2,Indian
Hegde,2,Indian
Harharov,2,Russian
Abadi,2,Arabic
Shahane,2,Indian
Baidukov,2,Russian
Chotai,2,Indian
Davydchenko,2,Russian
Marszałek,2,Polish
Agapov,2,Russian
Adonts,2,Russian
Abdildin,2,Russian
Dadlani,2,Indian
Wadhva,2,Indian
Omkareshwar,2,Indian
Dashmunshi,2,Indian
Gramenitsky,2,Russian
Muzhdabaev,2,Russian
Pasternack,2,Polish
Deora,2,Indian
Szwedko,2,Polish
Zielinski,2,Polish
Bhagat,2,Indian
Raykantiwar,2,Indian
Gulichev,2,Russian
Bahtiev,2,Russian
Nosek,2,Polish
Yadne,2,Russian
Agoev,2,Russian
Paling,2,English
Patwardhan,2,Indian
Pavlushin,2,Russian
Smolák,2,Polish
Yatsevich,2,Russian
Assaf,2,Arabic
Ajnikov,2,Russian
Kansal,2,Indian
Zharovtsev,2,Russian
Bestujev-ryumin,2,Russian
Vindman,2,Russian
Poshiklov,2,Russian
Boutros,2,Arabic
"Kundra, kunder",2,Indian
Yakhimovich,2,Russian
Shirmankin,2,Russian
Filipowski,2,Polish
Tikhy,2,Russian
Belinskij,2,Russian
Patil,2,Indian
Zhegin,2,Russian
Miheev,2,Russian
Horoshavtsev,2,Russian
Guzner,2,Russian
Tomeev,2,Russian
Shalhoub,2,Arabic
Juhimenko,1,Russian
Shamaev,1,Russian
Lis,1,Polish
Szczepanski,1,Polish
Halyapin,1,Russian
Abrosimov,1,Russian
Dhameja,1,Indian
Rahane,1,Indian
Piatek,1,Polish
Muzychka,1,Russian
Ingle,1,Indian
Tahan,1,Arabic
Wadekar,1,Indian
Chopra,1,Indian
Verghese,1,Indian
Narlikar,1,Indian
Czajka,1,Polish
D'Arcy,1,English
Jagtap,1,Indian
Antyushin,1,Russian
Gulishambarov,1,Russian
Timashov,1,Russian
Brzezicki,1,Polish
Vingilevsky,1,Russian
Dharashiokar,1,Indian
Gribanov,1,Russian
Lohtin,1,Russian
Grosfeld,1,Russian
Babbar,1,Indian
Lodyjensky,1,Russian
Lichko,1,Russian
Babienko,1,Russian
Malik,1,Indian
Grzeskiewicz,1,Polish
Bakhmutov,1,Russian
Zhukov,1,Russian
Luthra,1,Indian
Salib,1,Arabic
Kozlow,1,Polish
Khadse,1,Indian
Essa,1,Arabic
Jahaev,1,Russian
Zholtovsky,1,Russian
Chekhladze,1,Russian
Velichansky,1,Russian
Szewc,1,Polish
Ryjih,1,Russian
Samaha,1,Arabic
Denzongpa,1,Indian
Gaganov,1,Russian
Tyagi,1,Indian
Satija,1,Indian
Kasprzak,1,Polish
Kukkar,1,Indian
Awdyunin,1,Russian
Sekhri,1,Indian
Yederi,1,Indian
Faasil,1,Indian
Hingorani,1,Indian
Padukone,1,Indian
Deodhar,1,Indian
Tahilramani,1,Indian
Mehra,1,Indian
Channe,1,Indian
De,1,Indian
Ingole,1,Indian
Rungta,1,Indian
Kanchan,1,Indian
Srivastava,1,Indian
Hussainl,1,Indian
Thakkar,1,Indian
Hagavane,1,Indian
Sheikh,1,Indian
Kumta,1,Indian
Yerukola,1,Indian
Anchan,1,Indian
Garg,1,Indian
Kamat,1,Indian
Sonowal,1,Indian
Gadde,1,Indian
Chanchad,1,Indian
Chauhan,1,Indian
Tzehmistrenko,1,Russian
Schepansky,1,Russian
Muzykantsky,1,Russian
Pismichenko,1,Russian
Shelyakin,1,Russian
Mokhov,1,Russian
Yablontsev,1,Russian
Avksentiev,1,Russian
Bachmanoff,1,Russian
Bakunoff,1,Russian
Yagudin,1,Russian
Chuhlomin,1,Russian
Jelaev,1,Russian
Belimov,1,Russian
Tchekmarev,1,Russian
Neverovsky,1,Russian
Kachin,1,Russian
Bakurov,1,Russian
Matsuev,1,Russian
Lupandin,1,Russian
Ryjkin,1,Russian
Vyazovoy,1,Russian
Kalamanov,1,Russian
Liverovsky,1,Russian
Martyushev,1,Russian
Gultyaev,1,Russian
Makhankov,1,Russian
Tolbuhin,1,Russian
Pajitnov,1,Russian
Ryjak,1,Russian
Vanifatiev,1,Russian
Jikov,1,Russian
Shahtmeister,1,Russian
Koziol,1,Polish
Bukowski,1,Polish
Żuraw,1,Polish
Lawniczak,1,Polish
Kosmatka,1,Polish
Niemczyk,1,Polish
Kowalski,1,Polish
Shamoun,1,Arabic
Maalouf,1,Arabic
Mikhail,1,Arabic
Ganim,1,Arabic
Sabbagh,1,Arabic
Fakhoury,1,Arabic
Awad,1,Arabic
Baba,1,Arabic
Arian,1,Arabic
